id,date_purchased,company,car_make,car_model,car_year,car_color,purchase_price
667,2022-05-01,Botsford Inc,MINI,Cooper Countryman,2012,Turquoise,28726
668,2019-12-11,Crist-Nikolaus,Infiniti,Q,2001,Aquamarine,54732
669,2021-12-27,Roob LLC,Pontiac,Firefly,1995,Violet,36572
670,2020-11-11,"Gutkowski, White and Bogisich",Oldsmobile,Cutlass,1997,Red,44985
671,2021-05-27,Leuschke-Roob,Lotus,Exige,2004,Maroon,14777
672,2022-04-08,"Harvey, Feest and Johnston",Volvo,XC70,2005,Maroon,82866
673,2023-02-09,"Grimes, Huel and Denesik",Volvo,S70,1999,Khaki,47003
674,2018-07-10,McGlynn-Rowe,Mazda,929,1987,Pink,20072
675,2022-01-22,Tromp LLC,Honda,Ridgeline,2009,Orange,50754
676,2019-12-17,Metz and Sons,GMC,Savana 1500,2011,Violet,84587
677,2023-04-24,Tremblay-McDermott,Audi,R8,2009,Mauv,93769
678,2020-04-18,Bode LLC,Suzuki,Swift,2006,Pink,83410
679,2018-11-20,Torphy-Langosh,Mercedes-Benz,CLK-Class,2003,Indigo,43398
680,2020-06-21,Rowe-Borer,Buick,Century,2004,Crimson,22422
681,2018-02-13,Labadie Group,Toyota,Sienna,2001,Maroon,41940
682,2019-10-23,Frami-Conroy,Subaru,Justy,1991,Pink,15000
683,2021-12-24,Grady Group,Chevrolet,Express 3500,2001,Puce,43068
684,2020-12-18,"Turner, Rath and Rosenbaum",Audi,Allroad,2004,Indigo,46095
685,2019-07-24,"Swaniawski, Kuvalis and Stamm",Volkswagen,Scirocco,1986,Green,57102
686,2020-09-06,Hills Inc,Chevrolet,Express 1500,2007,Crimson,99024
687,2022-09-28,Vandervort-Roberts,Mitsubishi,Montero Sport,2001,Pink,44033
688,2018-06-21,Schulist-Ryan,Mitsubishi,Challenger,2004,Orange,88887
689,2022-09-04,Gleichner-Yundt,Cadillac,DTS,2010,Turquoise,69056
690,2020-05-30,Mosciski-Gottlieb,Jeep,Wrangler,1998,Indigo,50234
691,2021-02-17,Sauer Group,Cadillac,Fleetwood,1995,Maroon,74244
692,2020-04-04,Lindgren Group,Toyota,T100,1994,Turquoise,26302
693,2022-04-17,Wiza-Satterfield,Toyota,Matrix,2006,Turquoise,53619
694,2019-04-10,"Funk, Zieme and Krajcik",Ford,Probe,1996,Pink,48680
695,2020-11-21,Ratke Group,Chevrolet,Cobalt SS,2009,Orange,48212
696,2023-01-07,Maggio-Marvin,Toyota,MR2,2000,Indigo,75832
697,2018-08-22,Mayer-Swaniawski,Mitsubishi,Pajero,1993,Orange,26264
698,2019-03-29,Miller-Moore,Nissan,Quest,1998,Maroon,14447
699,2018-07-03,Schinner Inc,Mercedes-Benz,S-Class,1985,Goldenrod,25109
700,2022-09-10,Collins and Sons,Volkswagen,GLI,2008,Blue,91760
701,2021-02-15,Russel-Casper,Lotus,Esprit,1991,Goldenrod,85709
702,2019-12-06,"Gusikowski, Cummings and Baumbach",Nissan,Quest,2006,Blue,84284
703,2018-04-01,Witting Inc,Toyota,Celica,2002,Purple,51953
704,2019-05-12,Rath-Emard,Scion,tC,2012,Crimson,75018
705,2021-01-09,Rolfson LLC,Subaru,Legacy,2007,Red,90020
706,2018-11-15,King Group,Nissan,Altima,2009,Indigo,61215
707,2018-06-28,Ryan Inc,Saturn,VUE,2008,Blue,42893
708,2018-11-06,Weimann Inc,Dodge,Intrepid,1998,Blue,96989
709,2021-10-18,Okuneva-Lemke,Buick,Regal,1992,Violet,71326
710,2018-07-13,Blanda-Gislason,Dodge,D350 Club,1992,Aquamarine,14234
711,2019-08-16,Pagac-Bartoletti,Cadillac,CTS,2009,Goldenrod,85019
712,2019-10-17,Larson Group,Aston Martin,DB9 Volante,2006,Pink,45055
713,2022-04-10,"Romaguera, Jakubowski and Terry",BMW,Alpina B7,2008,Pink,73282
714,2021-01-03,"Gottlieb, Koelpin and Crooks",Ford,F-Series,1992,Orange,98284
715,2022-10-30,O'Keefe-Halvorson,Cadillac,SRX,2007,Aquamarine,60578
716,2021-02-23,"Boehm, Borer and Zieme",Ford,Club Wagon,1993,Purple,99995
717,2019-08-28,Bauch and Sons,Saturn,Astra,2009,Purple,67407
718,2018-08-05,"Weber, Adams and Zemlak",Volkswagen,Passat,1997,Blue,65203
719,2022-06-26,Upton-McGlynn,Toyota,Tacoma Xtra,1999,Khaki,44002
720,2023-03-25,"Runolfsson, Pfannerstill and Homenick",Chevrolet,Silverado 3500,2006,Turquoise,36440
721,2023-03-23,"Carroll, Kunze and Borer",Chevrolet,Express 3500,2007,Pink,31195
722,2023-04-06,Weimann-Kulas,Infiniti,FX,2003,Teal,79750
723,2018-04-19,"Boyle, Hudson and Connelly",Mercedes-Benz,E-Class,1996,Crimson,97189
724,2021-11-21,Swift-Wilderman,Chevrolet,Express 2500,2009,Mauv,66094
725,2019-05-19,"Torp, Lynch and Jones",Nissan,Pathfinder,2009,Fuscia,27229
726,2023-01-06,"Glover, Wyman and Larson",Mitsubishi,Eclipse,2010,Puce,52744
727,2019-02-04,Skiles-Wisoky,Ford,Fusion,2010,Aquamarine,72786
728,2019-03-24,"Moore, Schuppe and Bosco",Lotus,Esprit,1993,Maroon,46651
729,2022-05-31,Schoen-Langworth,GMC,Envoy,2005,Goldenrod,86279
730,2019-09-25,Kshlerin LLC,Mercury,Cougar,1992,Red,68359
731,2021-07-10,VonRueden and Sons,Isuzu,Oasis,1998,Pink,59028
732,2023-04-26,"Mitchell, Macejkovic and Kilback",Mitsubishi,Eclipse,2011,Mauv,77086
733,2018-05-07,Douglas LLC,MINI,Cooper Clubman,2010,Khaki,21187
734,2021-07-21,Glover-Feil,Lexus,LX,2010,Puce,73034
735,2021-02-08,Larson-Bayer,Dodge,Ram 1500,1999,Purple,43498
736,2019-03-15,Bins Inc,Buick,LeSabre,2001,Violet,78973
737,2018-10-09,"Klocko, Dibbert and Olson",Volvo,V70,2007,Goldenrod,62509
738,2019-06-01,McClure LLC,Foose,Hemisfear,2007,Teal,62127
739,2018-10-11,O'Conner and Sons,Chevrolet,Lumina,1998,Puce,71273
740,2021-10-16,"Gerlach, Welch and Bartoletti",Ford,Crown Victoria,2008,Goldenrod,69292
741,2023-03-14,Reichert Group,Cadillac,CTS-V,2006,Violet,11045
742,2023-04-19,O'Conner and Sons,Chevrolet,Corsica,1993,Blue,98845
743,2022-02-06,Walker LLC,Chevrolet,Express 1500,2003,Puce,55012
744,2018-10-14,Breitenberg-Roberts,Toyota,Sienna,2004,Blue,96586
745,2019-07-06,"Franecki, Conn and Torp",Porsche,Boxster,2011,Indigo,60923
746,2021-01-04,Treutel-Block,Chevrolet,Silverado 3500,2005,Teal,55513
747,2019-12-22,Kutch Group,Pontiac,Grand Prix Turbo,1990,Teal,45095
748,2022-07-19,"Hilll, White and Price",Acura,TSX,2007,Indigo,26679
749,2022-02-23,Murray-Beahan,Buick,Electra,1987,Khaki,87385
750,2019-04-10,Grant Inc,Suzuki,SJ,1993,Red,33042
751,2021-01-28,Littel LLC,Mitsubishi,Mirage,1992,Red,40926
752,2022-10-07,Marvin and Sons,Mercury,Grand Marquis,2002,Crimson,51482
753,2020-05-04,Reichel and Sons,Honda,Prelude,1984,Turquoise,98763
754,2021-10-21,Gibson-Cremin,Pontiac,Sunbird,1985,Green,15751
755,2022-12-08,"White, Pouros and Lesch",Mercedes-Benz,W201,1984,Pink,15459
756,2020-02-23,Keeling-Watsica,Pontiac,Grand Prix,1997,Fuscia,13011
757,2020-02-09,Wyman and Sons,Dodge,Neon,2002,Khaki,86318
758,2021-02-24,Hackett-Keeling,GMC,Sierra 1500,1999,Blue,13892
759,2022-04-22,Shields Group,Ford,Mustang,2012,Fuscia,91900
760,2022-11-06,"Nitzsche, Collins and Kohler",Bentley,Continental,2009,Yellow,57727
761,2020-08-24,"Medhurst, Schaden and Mayer",BMW,M6,2009,Goldenrod,70618
762,2020-02-11,Borer LLC,Subaru,XT,1986,Mauv,43038
763,2022-07-22,"Mertz, Dickinson and Rempel",Infiniti,I,1997,Mauv,54610
764,2019-09-13,Wintheiser-Rempel,Toyota,MR2,1992,Crimson,93639
765,2019-11-02,"Reichel, Macejkovic and Howe",Toyota,Highlander,2010,Mauv,85132
766,2018-12-17,Rodriguez and Sons,Honda,CR-V,2001,Red,22484
767,2020-07-30,"Ratke, Zieme and Goldner",Toyota,Prius,2001,Puce,53509
768,2020-12-18,"Bogan, Medhurst and Bashirian",Cadillac,Fleetwood,1992,Indigo,47086
769,2018-07-11,"Volkman, Nitzsche and Brekke",Ford,E350,2004,Purple,72721
770,2021-02-14,Schaden-Rutherford,Bentley,Continental Flying Spur,2011,Puce,51307
771,2022-04-28,"King, Ziemann and Herzog",Ford,Courier,1987,Pink,23701
772,2022-11-06,Nader-Macejkovic,Isuzu,Trooper,1995,Mauv,73404
773,2022-01-16,Skiles-Donnelly,BMW,5 Series,2002,Aquamarine,83770
774,2019-05-23,Fahey Group,Volvo,S80,2002,Yellow,42311
775,2022-02-15,Toy-Jakubowski,Toyota,Camry,2007,Goldenrod,59513
776,2021-04-21,Legros Inc,Nissan,Frontier,2001,Maroon,61225
777,2018-09-14,"Gulgowski, Quigley and O'Keefe",Ford,F350,1999,Fuscia,84153
778,2021-08-08,Medhurst-Beer,Lincoln,Continental,1986,Purple,88604
779,2022-11-09,"Auer, Tillman and Cruickshank",Cadillac,CTS,2011,Pink,16754
780,2018-10-20,"Hane, Padberg and Rolfson",Isuzu,Space,1994,Red,24511
781,2020-02-15,Runte-Sauer,MINI,Cooper,2011,Blue,28679
782,2021-03-19,Harber Group,Acura,MDX,2010,Crimson,39591
783,2020-08-07,"Toy, Olson and Hagenes",Volvo,XC90,2007,Red,85719
784,2019-08-30,"Ebert, Bergstrom and Leuschke",Hyundai,HED-5,2012,Violet,63933
785,2019-11-14,Breitenberg LLC,Kia,Sorento,2008,Yellow,98845
786,2022-05-05,Lindgren-Jaskolski,Chevrolet,Malibu,2004,Maroon,58527
787,2022-08-12,Weissnat Group,Dodge,Durango,2004,Mauv,98494
788,2023-04-12,Renner Inc,Pontiac,G3,2009,Crimson,72244
789,2020-02-09,Hammes-Emmerich,Nissan,GT-R,2011,Red,69294
790,2021-10-10,Towne Group,Mazda,Protege,1992,Crimson,79716
791,2019-12-17,Jakubowski Inc,Buick,Skylark,1995,Fuscia,78766
792,2019-08-29,"Daugherty, Gibson and Lockman",Dodge,Viper,1998,Orange,95455
793,2021-01-31,"Senger, McLaughlin and Terry",Oldsmobile,Silhouette,1994,Aquamarine,90537
794,2020-04-14,Aufderhar and Sons,Volvo,S70,1999,Crimson,42042
795,2023-04-20,Wyman Group,Acura,RSX,2004,Turquoise,66352
796,2022-11-17,Gleason LLC,Saturn,S-Series,1998,Purple,80831
797,2019-02-24,"Murray, Haag and Satterfield",Buick,Regal,1996,Mauv,83133
798,2022-10-22,Ryan-Kassulke,Mazda,Familia,1987,Fuscia,10002
799,2022-10-23,Nikolaus and Sons,Kia,Amanti,2007,Mauv,21449
800,2021-12-19,Cummerata-Ruecker,Lincoln,Continental,1989,Puce,42215
801,2020-01-22,Schowalter Inc,Mercury,Mariner,2005,Crimson,30417
802,2020-09-19,Mosciski Inc,Ford,Aspire,1994,Yellow,17191
803,2023-01-03,Keebler-Anderson,GMC,Savana 1500,1998,Puce,19951
804,2019-05-11,Herman and Sons,Acura,RL,1997,Khaki,82735
805,2018-02-15,Feil and Sons,Lincoln,Town Car,1987,Fuscia,46798
806,2022-07-17,"Leuschke, Hauck and Kirlin",Lamborghini,Diablo,1997,Crimson,73484
807,2019-09-15,Langworth LLC,Land Rover,Discovery Series II,1999,Yellow,28109
808,2020-12-10,Mraz-Abernathy,GMC,Sierra 2500,2002,Teal,32143
809,2021-02-01,Gutmann Inc,Ford,Econoline E150,1993,Khaki,98405
810,2022-08-05,"Schaefer, Daniel and Cronin",Maserati,GranTurismo,2009,Teal,59414
811,2018-10-20,Kihn-Dooley,Suzuki,Daewoo Lacetti,2008,Mauv,60085
812,2021-01-03,Kshlerin-Wolf,GMC,Sonoma,1992,Blue,82355
813,2020-01-02,Little LLC,Dodge,Durango,1998,Khaki,66768
814,2021-03-03,Cummings and Sons,Buick,Regal,1989,Khaki,63615
815,2020-09-17,Stamm-Rogahn,Acura,RL,1997,Violet,65355
816,2020-02-19,"Wilkinson, Ruecker and Jakubowski",Mazda,Mazdaspeed 3,2009,Violet,68458
817,2019-05-22,Gleichner LLC,Lotus,Esprit,1986,Pink,47642
818,2019-11-05,Ritchie-Cartwright,Honda,Accord,1987,Purple,28802
819,2021-11-09,Frami-Daugherty,Pontiac,Grand Prix,1992,Red,34952
820,2020-05-13,Dietrich and Sons,Volkswagen,Golf III,1995,Khaki,16824
821,2022-10-11,"Wisoky, Paucek and Morar",Chevrolet,Blazer,1995,Teal,30026
822,2022-03-02,Kilback and Sons,Acura,NSX,1992,Pink,50067
823,2021-08-14,Beahan and Sons,Dodge,Charger,2007,Khaki,41302
824,2019-12-23,"Klocko, Kuhlman and Fisher",Ford,Windstar,1998,Teal,79876
825,2020-02-24,Hettinger-Kihn,Ford,Escort,1984,Yellow,83777
826,2018-05-07,Bradtke-Powlowski,Infiniti,QX56,2008,Crimson,97377
827,2019-11-16,Ward Group,Chevrolet,Avalanche 2500,2002,Green,15923
828,2021-06-28,Powlowski Inc,Oldsmobile,Silhouette,1999,Yellow,52551
829,2023-03-27,"O'Kon, Labadie and Crooks",Maybach,62,2007,Violet,12359
830,2020-10-10,Bode and Sons,Honda,Accord,2011,Purple,33160
831,2018-03-03,Romaguera and Sons,GMC,Sierra 3500,2005,Khaki,74551
832,2021-12-17,Abshire Group,Isuzu,Hombre,1998,Blue,48534
833,2021-01-25,"Aufderhar, Gutkowski and Jacobs",Honda,Fit,2012,Mauv,66782
834,2020-04-23,Hackett-Hirthe,Chevrolet,Silverado 1500,2007,Violet,11026
835,2021-06-11,Macejkovic-Brakus,Ford,Bronco II,1987,Red,17918
836,2022-11-25,Greenholt-Bernier,Buick,Riviera,1985,Aquamarine,79183
837,2021-12-27,Windler LLC,Toyota,Tundra,2008,Crimson,57935
838,2022-08-03,"White, Klein and Bergstrom",Pontiac,LeMans,1989,Indigo,11449
839,2020-06-25,Abernathy Inc,Volkswagen,Jetta,2009,Blue,96008
840,2018-08-17,"Jerde, Wunsch and Lowe",Cadillac,SRX,2005,Red,53691
841,2021-02-09,"Klein, McClure and Grant",GMC,Canyon,2005,Orange,62226
842,2018-01-09,Pfeffer Group,Mitsubishi,Mirage,1992,Yellow,53896
843,2022-03-16,"Roob, Wunsch and Cartwright",Chevrolet,HHR,2006,Orange,91449
844,2022-04-28,Shields Group,Toyota,Solara,2008,Violet,29627
845,2023-02-09,Lindgren Inc,BMW,Z8,2000,Fuscia,63637
846,2023-01-27,Kuhic and Sons,Toyota,RAV4,1999,Crimson,22365
847,2022-02-09,Sanford-Frami,Mercedes-Benz,300D,1993,Crimson,18347
848,2021-09-09,Hoppe Inc,Toyota,Corolla,2005,Aquamarine,49794
849,2020-08-30,Satterfield-Kassulke,Mercury,Cougar,1990,Yellow,25769
850,2018-03-06,Herman-Auer,Shelby,GT500,1968,Goldenrod,94193
851,2022-12-06,"Donnelly, Roberts and Legros",Dodge,Ram 2500,2003,Mauv,30168
852,2021-09-17,Kuhlman-Ferry,Pontiac,Grand Prix,1986,Purple,55007
853,2018-03-19,"Pfeffer, Jerde and Bailey",Infiniti,G,1992,Teal,15297
854,2021-11-06,"Franecki, Hammes and Runte",Hyundai,Tiburon,1999,Teal,52393
855,2018-03-02,Cummings-Langosh,Kia,Rio,2006,Turquoise,49078
856,2019-11-27,"Marquardt, Heller and Murazik",Ford,F450,2009,Crimson,39221
857,2019-04-08,Corkery Group,Mercedes-Benz,S-Class,1986,Maroon,88269
858,2019-05-08,"Brekke, Larkin and Pouros",Dodge,Ram Van 3500,1998,Teal,86280
859,2023-01-07,Gerhold LLC,Aston Martin,DBS,2008,Puce,16347
860,2019-12-01,Morar Inc,Pontiac,Bonneville,1988,Goldenrod,78524
861,2019-09-07,"Ryan, Jacobi and Dickens",Chevrolet,Corvette,2005,Fuscia,15373
862,2019-09-08,Kertzmann-Huel,Mercury,Monterey,2004,Violet,55071
863,2021-03-09,Stokes and Sons,Ford,E-350 Super Duty Van,2006,Orange,33748
864,2023-02-27,Thiel-Kuphal,Toyota,Tacoma Xtra,2002,Purple,10378
865,2021-11-19,"Wolff, Satterfield and Shanahan",Volkswagen,riolet,1993,Turquoise,23376
866,2018-05-10,Walsh Inc,Plymouth,Neon,1999,Puce,87395
867,2021-10-12,Rutherford-Considine,Ford,Bronco,1990,Maroon,58699
868,2019-03-01,Koelpin-Lesch,Ford,F-Series,1995,Orange,42612
869,2018-03-25,"Leffler, Hessel and Aufderhar",Volvo,C30,2009,Purple,58948
870,2023-05-03,Hudson-Trantow,Mitsubishi,GTO,1996,Khaki,70147
871,2019-01-08,"Hintz, Hermiston and Ebert",Land Rover,LR2,2010,Yellow,70455
872,2019-08-20,"Bayer, Weissnat and Reichel",GMC,Sierra 2500,2010,Goldenrod,26739
873,2018-03-18,"Steuber, Herzog and Sanford",Mazda,Miata MX-5,2002,Teal,13258
874,2022-02-25,Wiegand-Bergnaum,Hyundai,Accent,2000,Puce,46482
875,2022-04-07,Goldner and Sons,Dodge,D150 Club,1992,Blue,65193
876,2018-05-03,D'Amore-Jaskolski,Jaguar,X-Type,2003,Indigo,90600
877,2019-11-10,Lebsack and Sons,Nissan,Xterra,2006,Maroon,49176
878,2020-12-11,Barton-Vandervort,Kia,Sephia,1997,Turquoise,85803
879,2022-01-12,"Becker, Denesik and Monahan",Lexus,LS,1997,Teal,90806
880,2021-04-17,Steuber LLC,Maybach,62,2009,Khaki,30178
881,2020-04-23,"Gulgowski, Schoen and Lind",Bentley,Mulsanne,2011,Aquamarine,77712
882,2020-10-26,Hoppe Group,BMW,530,2006,Violet,41687
883,2019-08-22,"Muller, Heidenreich and Littel",Cadillac,Escalade EXT,2004,Goldenrod,68228
884,2021-06-27,Bahringer Inc,Volkswagen,Passat,1986,Aquamarine,41453
885,2021-07-24,"Hand, Aufderhar and Auer",Chevrolet,Corvette,1987,Red,72771
886,2021-05-29,"Beier, Huels and Altenwerth",Land Rover,Range Rover,1989,Pink,92309
887,2019-09-19,"Wunsch, Jakubowski and Kuphal",Chevrolet,S10,1993,Maroon,37738
888,2021-07-20,Barton and Sons,Bentley,Continental GT,2012,Orange,35772
889,2018-11-05,"Walter, Shanahan and Lind",Volvo,XC90,2012,Khaki,41987
890,2020-07-25,Rau Group,GMC,Safari,1999,Teal,74907
891,2018-06-21,Jones Group,Chevrolet,Camaro,2002,Violet,98649
892,2023-03-19,Thiel-Hackett,Volvo,940,1995,Khaki,35070
893,2020-01-04,Greenholt and Sons,Ford,Explorer,2011,Teal,29307
894,2021-03-04,Crona LLC,Mercury,Capri,1991,Pink,66502
895,2021-10-14,Thompson LLC,Saab,9-5,2000,Orange,33705
896,2021-07-05,"Bartoletti, Langosh and Jacobs",Dodge,Ram Van B150,1992,Goldenrod,54365
897,2020-01-27,Heaney LLC,Chevrolet,Impala SS,1995,Red,92077
898,2022-06-04,Reichel-Emmerich,Volvo,960,1995,Red,17766
899,2019-09-29,Dooley and Sons,Chevrolet,Caprice,1992,Red,15536
900,2018-11-23,"Ziemann, Mosciski and Kunze",Oldsmobile,Cutlass Supreme,1992,Indigo,49943
901,2023-02-07,"Robel, Gleichner and Stracke",Mercedes-Benz,S-Class,1994,Fuscia,67724
902,2021-12-08,Towne-Block,Maserati,Spyder,1991,Purple,28718
903,2022-05-24,Altenwerth-Hirthe,Infiniti,I,1997,Turquoise,22898
904,2021-11-01,Durgan-Stiedemann,Ford,E-Series,1987,Maroon,73280
905,2019-11-16,Cole-Schmitt,Honda,Civic,2001,Crimson,62616
906,2021-03-20,"Paucek, Langosh and Runolfsdottir",Dodge,Dakota,2004,Aquamarine,70666
907,2020-03-14,Haley Group,GMC,Sonoma,2000,Red,75023
908,2020-04-27,Kuvalis LLC,Lotus,Exige,2004,Blue,62815
909,2018-08-24,Robel and Sons,Mercedes-Benz,SL-Class,1999,Puce,35208
910,2021-09-24,Kohler Group,Acura,TL,2006,Yellow,39884
911,2019-06-07,"Moen, Johnson and Cummings",Dodge,Ram 2500,2002,Blue,94427
912,2019-11-25,Beer Group,Porsche,Cayenne,2004,Turquoise,62480
913,2020-05-02,Crona LLC,Infiniti,M,2003,Violet,75677
914,2023-03-20,"Durgan, Schamberger and Auer",Lexus,RX Hybrid,2007,Green,66401
915,2020-05-30,"Abshire, Crist and Kemmer",Lexus,RX,2001,Crimson,46136
916,2021-07-26,Hane LLC,Dodge,Ram 1500,1994,Purple,46695
917,2018-01-21,Ratke LLC,Ford,LTD,1984,Teal,35325
918,2019-11-18,Heidenreich-Kshlerin,Volvo,960,1997,Turquoise,46801
919,2020-04-07,Jacobi and Sons,MINI,Clubman,2010,Blue,18992
920,2020-05-27,"Murray, Schaden and Hammes",Pontiac,Trans Sport,1992,Indigo,51220
921,2023-02-01,"Witting, Pfannerstill and Daugherty",Scion,xB,2010,Blue,12141
922,2019-08-31,Hamill Group,Ford,Mustang,1966,Violet,28876
923,2023-01-21,"Pouros, Rogahn and Gibson",Mercury,Cougar,1997,Crimson,48215
924,2020-12-14,"O'Keefe, Pfannerstill and Shields",Toyota,Echo,2005,Indigo,61206
925,2019-03-29,"Borer, Jones and Hickle",Volkswagen,New Beetle,2000,Violet,35865
926,2021-06-08,Wisoky LLC,Subaru,Alcyone SVX,1996,Indigo,19781
927,2022-02-04,"Wilderman, Casper and Kunde",Ford,F-Series,2007,Mauv,87425
928,2019-02-13,"Kling, Hagenes and Greenfelder",Volkswagen,Jetta,2002,Yellow,69420
929,2022-09-09,Leannon-Medhurst,Buick,Estate,1989,Orange,26851
930,2023-02-05,Lubowitz-McCullough,Mercury,Monterey,2004,Fuscia,74870
931,2021-12-07,Crona-Runolfsdottir,Volvo,240,1992,Blue,53356
932,2018-07-30,Huels-Strosin,Buick,Regal,1994,Mauv,63445
933,2019-12-08,Balistreri Group,Toyota,Xtra,1995,Purple,25753
934,2020-08-16,Collier-Feil,Pontiac,Grand Prix,2008,Red,24665
935,2021-06-29,Boyle-Beatty,Kia,Spectra,2004,Orange,85379
936,2022-12-18,"Gusikowski, Corkery and Krajcik",Audi,S6,2003,Orange,69903
937,2018-06-20,"Watsica, Rath and Larson",Chevrolet,Blazer,1999,Violet,67767
938,2020-08-07,Ondricka-Stroman,Volvo,S80,2011,Teal,87216
939,2021-12-17,Beer-Kutch,Chevrolet,3500,1992,Fuscia,69911
940,2018-11-11,Daniel LLC,Mercury,Marquis,1986,Teal,63793
941,2020-05-16,White Group,Buick,Century,2001,Goldenrod,74351
942,2018-10-01,Ledner Group,Panoz,Esperante,2006,Indigo,28057
943,2021-08-24,Hayes Group,Mazda,Mazda6,2010,Yellow,80242
944,2022-09-09,Lynch and Sons,Chevrolet,Cobalt SS,2008,Violet,30432
945,2018-08-18,"Pollich, Bauch and Sauer",Plymouth,Grand Voyager,1997,Pink,34079
946,2020-04-27,"Armstrong, Gislason and Hermiston",Buick,LaCrosse,2005,Purple,43780
947,2022-01-19,Feeney-Jacobson,Volkswagen,Golf,1986,Orange,97323
948,2020-01-01,"Hilll, Botsford and Breitenberg",Ford,E-Series,1993,Mauv,47067
949,2021-07-15,Kirlin-Sawayn,Ford,Taurus,1991,Indigo,20904
950,2022-06-16,Hettinger Group,Lincoln,LS,2000,Mauv,89141
951,2019-02-08,Walsh LLC,Ford,Aspire,1995,Red,32613
952,2022-10-24,Corkery-Gislason,Dodge,Grand Caravan,1996,Red,70203
953,2021-07-20,Kautzer-Russel,Porsche,Cayenne,2005,Pink,97537
954,2020-10-06,Corkery-Windler,Audi,S8,2008,Puce,70333
955,2018-06-29,Rosenbaum Group,Nissan,Altima,2012,Yellow,92225
956,2022-03-02,Bergnaum Inc,Nissan,Maxima,2009,Indigo,94590
957,2020-06-25,Schneider-Kuhn,Isuzu,VehiCROSS,2001,Pink,19057
958,2022-07-24,Nicolas LLC,Cadillac,DeVille,2001,Puce,96919
959,2021-02-26,"Pfeffer, Dickinson and Balistreri",Acura,ZDX,2010,Aquamarine,42909
960,2019-11-23,Herman LLC,Ford,Mustang,2009,Purple,45422
961,2020-09-10,Wilkinson-Rosenbaum,Land Rover,Discovery,2011,Fuscia,58222
962,2020-11-14,"Parker, Toy and Cruickshank",Chevrolet,Venture,2000,Mauv,48042
963,2022-09-19,Batz and Sons,Subaru,SVX,1992,Aquamarine,48798
964,2020-04-14,"Parisian, Schuster and Mann",Nissan,Quest,2000,Green,46975
965,2022-06-05,Schmitt Inc,Chrysler,Aspen,2008,Crimson,30853
966,2022-11-07,Brakus Inc,Pontiac,Firebird,1984,Turquoise,27449
967,2018-01-08,Rath-Bartell,GMC,Sonoma Club Coupe,1994,Indigo,52060
968,2020-04-03,Schimmel-Schmitt,Chevrolet,Silverado 1500,2000,Maroon,26440
969,2021-11-13,"Price, Stroman and Macejkovic",Volvo,C70,2004,Green,10459
970,2019-04-13,Davis-Wilderman,Jaguar,XJ,2007,Puce,45569
971,2020-09-25,"Champlin, Braun and Ondricka",Kia,Rondo,2008,Indigo,92797
972,2020-12-19,"Sauer, Hansen and Lehner",Audi,TT,2008,Red,96200
973,2020-11-07,Bahringer LLC,Pontiac,Vibe,2007,Fuscia,20432
974,2022-08-30,Wilderman-Fay,GMC,Suburban 2500,1994,Mauv,95007
975,2021-08-16,Hammes Inc,Dodge,Spirit,1993,Orange,76759
976,2018-04-14,Christiansen-Krajcik,Toyota,FJ Cruiser,2012,Purple,35801
977,2018-01-22,Walter-Bruen,Kia,Rio,2012,Pink,95885
978,2021-01-29,Leffler-Turner,Rolls-Royce,Ghost,2011,Teal,89720
979,2020-12-25,Rodriguez Group,Suzuki,Forenza,2008,Puce,62442
980,2018-04-28,"Koss, Gorczany and Bernier",BMW,530,2005,Khaki,24129
981,2021-07-31,Considine-Hackett,Pontiac,Firefly,1989,Mauv,97886
982,2021-05-11,Hickle-Volkman,Ford,Probe,1994,Yellow,40581
983,2020-04-20,"Lang, Beatty and Kling",Saturn,Sky,2007,Mauv,11267
984,2020-01-28,Glover-Witting,Jaguar,XF,2012,Maroon,73157
985,2020-05-23,"Altenwerth, Fisher and Sporer",Kia,Mentor,1997,Blue,70334
986,2022-04-06,Daniel-Davis,Mercury,Marauder,2003,Fuscia,55354
987,2018-03-05,Turcotte-Von,Chevrolet,Aveo,2007,Mauv,31471
988,2022-05-21,"Harris, Yundt and Langosh",Dodge,Ram Van B350,1992,Red,85052
989,2022-06-18,"Murazik, Ullrich and Kovacek",Pontiac,Grand Prix,1972,Crimson,43197
990,2023-02-05,"Quigley, Kulas and Grimes",Porsche,Cayenne,2006,Crimson,83865
991,2019-04-12,Howe LLC,Ford,Edge,2013,Turquoise,12280
992,2021-01-25,Dooley and Sons,Ford,Bronco,1985,Mauv,69800
993,2021-09-02,"Huels, West and Bode",Hyundai,Genesis,2011,Green,45697
994,2020-12-08,"Reichert, Beatty and Hegmann",Buick,Skylark,1990,Goldenrod,73059
995,2021-02-27,"Zemlak, Heathcote and Stamm",Nissan,Sentra,2003,Turquoise,38837
996,2019-07-07,Berge-McCullough,Audi,A8,1997,Turquoise,99718
997,2019-01-21,"Bergstrom, Schultz and Sporer",Hyundai,Equus,2012,Blue,47270
998,2022-05-04,"Hartmann, Olson and Botsford",Chevrolet,Express 2500,1999,Turquoise,11847
999,2022-06-13,Mante LLC,Ford,Thunderbird,1972,Green,15004
1000,2022-12-20,Murazik Inc,Aston Martin,DB9,2006,Puce,27844
