id,date_purchased,company,car_make,car_model,car_year,car_color,purchase_price
661,2022-12-12,"Bruen, McCullough and Berge",Chevrolet,Suburban 1500,1995,Turquoise,98559
662,2023-04-26,Moore LLC,Hyundai,Azera,2007,Yellow,22916
663,2023-02-03,Borer-Kessler,Dodge,Ram Van 1500,2003,Khaki,46607
664,2023-03-26,Breitenberg and Sons,Volvo,XC60,2010,Puce,13865
665,2022-11-22,"Cummings, McClure and Stoltenberg",Chrysler,Pacifica,2005,Pink,78424
666,2023-03-05,"Lind, Block and Schroeder",BMW,3 Series,1999,Yellow,85662
667,2023-02-20,Pfannerstill-Macejkovic,Nissan,Armada,2006,Green,12159
668,2023-01-31,Lowe-Stanton,Mercedes-Benz,SL-Class,2009,Mauv,32003
669,2023-02-20,"Bode, Kihn and Rowe",Lotus,Elan,1992,Turquoise,93058
670,2023-04-25,Shields LLC,Nissan,Altima,2001,Goldenrod,73561
671,2023-01-12,Beier and Sons,Saab,900,1993,Blue,28770
672,2023-03-28,"Schneider, Gibson and Zboncak",Lexus,GX,2008,Goldenrod,79947
673,2023-04-05,Marvin Inc,Chevrolet,G-Series 3500,1998,Pink,99646
674,2022-11-14,"Corkery, Ryan and Carroll",Chevrolet,Corvette,1998,Orange,31219
675,2023-01-22,Pouros-Hansen,Nissan,Armada,2012,Red,39973
676,2023-04-06,Adams-Rau,Mitsubishi,Lancer,2002,Turquoise,39850
677,2022-11-16,Gleason LLC,Mercury,Mountaineer,2010,Goldenrod,56217
678,2023-03-05,Kuhn LLC,Lexus,LX,2010,Green,89078
679,2023-01-05,Kshlerin-Hessel,Eagle,Summit,1996,Mauv,54051
680,2023-01-13,VonRueden-Hoppe,Mercury,Mountaineer,2007,Puce,30371
681,2022-11-27,"Watsica, Stokes and Pollich",Chevrolet,S10,2002,Turquoise,37072
682,2022-11-21,"Schneider, Ullrich and Graham",Maserati,430,1991,Puce,52493
683,2023-01-02,Hartmann Group,Buick,Regal,1996,Blue,66941
684,2022-12-13,Sanford and Sons,GMC,Sierra 1500,2007,Aquamarine,94984
685,2023-04-10,Swift-Huels,Nissan,Armada,2012,Maroon,35767
686,2023-02-05,Kris-Boyer,Toyota,Prius,2003,Indigo,32917
687,2023-01-14,"Russel, West and Zieme",Acura,NSX,1992,Purple,38944
688,2023-04-04,Macejkovic LLC,Mitsubishi,Tredia,1984,Green,38677
689,2022-12-05,"Balistreri, Erdman and Langosh",Audi,A4,2011,Maroon,19224
690,2023-03-22,Carroll Inc,Mercedes-Benz,E-Class,2000,Green,16848
691,2023-04-11,Swaniawski and Sons,GMC,3500 Club Coupe,1997,Orange,28289
692,2022-11-28,Rice Inc,Jeep,Liberty,2007,Orange,82578
693,2023-04-21,Willms LLC,Ford,Explorer Sport Trac,2009,Mauv,44844
694,2023-01-18,Ryan Inc,Jeep,Wrangler,2010,Goldenrod,17557
695,2023-04-23,"Hills, Zemlak and Brakus",Subaru,Leone,1985,Yellow,56918
696,2023-01-07,"Greenholt, Raynor and Ratke",Subaru,Impreza,1995,Fuscia,46302
697,2023-03-06,Lindgren-Abshire,Dodge,Charger,1968,Green,47309
698,2023-01-15,"Abernathy, Mann and Boyer",Chevrolet,G-Series G30,1992,Red,43327
699,2022-12-22,Bartoletti Inc,Jeep,Wrangler,2009,Fuscia,57682
700,2023-03-07,McDermott Group,Honda,Prelude,1997,Blue,30272
701,2023-02-08,Lockman Inc,Lincoln,Mark VII,1992,Blue,32053
702,2022-12-12,"Anderson, Corwin and Hagenes",Suzuki,Daewoo Magnus,2004,Purple,50949
703,2023-04-03,Larson Group,Infiniti,EX,2011,Khaki,66865
704,2023-01-19,O'Keefe LLC,Ford,F-Series,2003,Fuscia,16433
705,2023-05-03,Leuschke-Dach,Ford,Mustang,1988,Indigo,26273
706,2023-02-01,"Beier, Thiel and Bednar",Buick,Park Avenue,1999,Turquoise,96514
707,2023-02-27,Wiegand-Bosco,BMW,M5,2009,Puce,14976
708,2023-05-11,Quitzon LLC,Mitsubishi,Cordia,1985,Fuscia,92538
709,2023-02-05,Bartell-Jaskolski,Isuzu,VehiCROSS,2000,Green,24679
710,2023-04-11,Cummings-Hirthe,Mercury,Cougar,2001,Violet,86586
711,2023-04-25,Schmitt-Torp,Nissan,Altima,2007,Goldenrod,89904
712,2022-11-15,Robel LLC,Mercury,Mariner,2006,Crimson,26046
713,2023-02-28,Pacocha-Smith,Mazda,MX-5,2006,Goldenrod,26182
714,2022-12-12,Heathcote-Prohaska,Porsche,911,2010,Goldenrod,87585
715,2023-03-10,"Dickinson, Bradtke and Simonis",Ford,Mustang,2012,Aquamarine,83046
716,2022-11-26,Moore Inc,Bentley,Continental GTC,2011,Fuscia,89987
717,2023-03-27,"Heidenreich, Harvey and Botsford",BMW,M5,2009,Violet,95450
718,2022-12-30,"Buckridge, Kessler and Bernier",Audi,A4,2009,Pink,63386
719,2023-02-19,"Bins, Gutkowski and Labadie",Honda,Passport,1996,Green,32371
720,2022-11-14,Schamberger-O'Reilly,Buick,Skylark,1987,Purple,23793
721,2022-11-14,King-Klein,Mitsubishi,Montero,2005,Goldenrod,81891
722,2022-11-22,O'Kon LLC,Mitsubishi,Galant,1996,Pink,28754
723,2023-05-03,"Walsh, Walsh and Schroeder",Dodge,Stratus,1996,Turquoise,14980
724,2023-03-03,"Weissnat, Gutmann and Johnston",Porsche,Cayenne,2013,Mauv,98320
725,2022-12-09,"Bergnaum, Leuschke and Ullrich",BMW,M3,2008,Aquamarine,96955
726,2022-12-06,"Turner, Cruickshank and Mosciski",Chevrolet,Impala,2010,Aquamarine,69874
727,2023-02-27,Stamm and Sons,Infiniti,M,2008,Orange,90955
728,2023-04-16,"Heller, Grimes and Rohan",Mercedes-Benz,G-Class,2007,Yellow,22447
729,2022-12-15,Pfannerstill LLC,Buick,Century,2000,Turquoise,60007
730,2023-04-24,Koch Inc,Mercedes-Benz,S-Class,1994,Green,51707
731,2023-03-25,"Gerhold, Medhurst and Bednar",Mazda,RX-8,2010,Yellow,98104
732,2023-05-11,"Schulist, Turcotte and Jerde",Ford,F-Series,1993,Puce,24558
733,2022-12-16,Douglas Group,Cadillac,Escalade EXT,2002,Teal,75005
734,2023-02-25,Moen-Steuber,Volkswagen,Eurovan,1997,Aquamarine,82651
735,2022-12-09,Emard and Sons,Infiniti,M,2006,Yellow,79607
736,2023-01-11,Bradtke-Zemlak,Dodge,Journey,2009,Fuscia,55146
737,2023-01-09,"Hayes, Olson and Stehr",Dodge,Ram 50,1993,Orange,30021
738,2023-01-22,Lind-Stark,Ford,Econoline E150,1995,Puce,84751
739,2023-03-11,Romaguera and Sons,Saab,9-5,2011,Teal,44771
740,2023-02-28,Dach-Kunze,Chrysler,Prowler,2002,Red,35576
741,2022-11-15,Ziemann Inc,Mazda,B-Series,1999,Yellow,44205
742,2022-12-17,Hackett Inc,Toyota,Camry Solara,2007,Orange,67187
743,2022-12-22,"Macejkovic, Hammes and Yundt",Audi,TT,2003,Crimson,91796
744,2023-02-23,Collins-Rutherford,Mazda,Miata MX-5,2008,Teal,53105
745,2023-01-10,Greenfelder and Sons,Land Rover,Range Rover,1996,Pink,12886
746,2023-04-08,Abbott-Funk,Saab,9000,1986,Orange,30770
747,2022-12-01,Grady-Bartell,Hummer,H1,1998,Red,88854
748,2023-04-19,Bartell Group,Pontiac,G5,2007,Indigo,85951
749,2023-01-20,"Mosciski, Kuhic and Runte",Toyota,Tundra,2003,Violet,84688
750,2023-05-08,Reichel-Wisozk,Volvo,XC90,2004,Maroon,57107
751,2023-03-09,Hirthe and Sons,Chrysler,Concorde,1999,Turquoise,43929
752,2023-02-08,Murazik-McClure,Buick,Century,1984,Maroon,20124
753,2022-12-17,Heaney and Sons,Audi,4000s,1985,Crimson,75255
754,2023-04-01,Hahn-Ondricka,GMC,Sonoma,1996,Red,51030
755,2023-04-16,"Hilll, Baumbach and Purdy",Dodge,Charger,2007,Aquamarine,96422
756,2023-01-07,"Herman, Carter and Herman",Plymouth,Acclaim,1994,Purple,89369
757,2022-11-19,Fritsch-Schamberger,Mitsubishi,Precis,1990,Violet,15384
758,2023-03-22,"Kunde, Wiegand and Koss",Acura,RL,2003,Maroon,96973
759,2023-02-06,Kilback-Herzog,Hummer,H2,2004,Blue,49975
760,2023-02-02,"McClure, Friesen and Mueller",Chevrolet,G-Series G30,1995,Maroon,40512
761,2023-01-03,O'Conner-Koch,Mitsubishi,GTO,1995,Indigo,70490
762,2023-03-21,Bartell LLC,Audi,S5,2008,Yellow,51531
763,2023-02-10,Lesch-Murray,Cadillac,Seville,2000,Fuscia,91715
764,2023-05-01,Bayer-Rosenbaum,Saab,9000,1989,Crimson,83428
765,2022-12-10,Rice Group,Geo,Storm,1992,Crimson,56388
766,2023-04-30,Yundt-Cartwright,Nissan,350Z,2008,Aquamarine,93501
767,2023-01-26,Kiehn LLC,Subaru,SVX,1992,Fuscia,74520
768,2022-12-01,"Sauer, Brown and Moen",Dodge,Ram 3500,2000,Crimson,73310
769,2022-12-23,"McCullough, Walter and Haag",BMW,7 Series,2007,Violet,72388
770,2023-03-13,Williamson Group,Lexus,IS-F,2010,Fuscia,87325
771,2023-04-30,Crona LLC,Chevrolet,Blazer,2000,Fuscia,54820
772,2023-03-25,"Kuhic, Von and Kassulke",Buick,Skylark,1990,Teal,53946
773,2023-04-18,"Ortiz, Rath and Walter",Chrysler,Concorde,2004,Aquamarine,98062
774,2022-11-30,Howe LLC,Honda,Accord,1992,Turquoise,69041
775,2022-12-11,Larkin-Herman,Toyota,Sienna,2004,Mauv,19317
776,2023-04-19,Smitham Inc,Honda,Odyssey,2006,Khaki,63820
777,2023-02-28,Hamill-Hand,Aston Martin,Rapide,2012,Indigo,67730
778,2022-12-22,Gleason-Hagenes,Dodge,Ram 2500,2003,Aquamarine,25676
779,2023-02-15,Nolan-Wyman,Volvo,S60,2006,Violet,99813
780,2023-01-06,Bauch Group,Lexus,LS Hybrid,2011,Goldenrod,24743
781,2022-12-15,Ondricka-Pacocha,Dodge,Ram 1500,2000,Maroon,97889
782,2023-03-24,Carter-Kuvalis,Nissan,Quest,2005,Khaki,35847
783,2023-03-14,Corkery Inc,Infiniti,FX,2010,Turquoise,47179
784,2023-03-14,Cormier-Parisian,Lamborghini,Murciélago,2010,Turquoise,38548
785,2023-04-30,Considine Group,Cadillac,DeVille,2003,Pink,74773
786,2022-12-15,Heathcote-Harris,BMW,530,2004,Goldenrod,20823
787,2022-11-16,Schneider-Bahringer,Dodge,Ram Van B250,1993,Puce,17718
788,2023-04-05,Halvorson-Ebert,Volkswagen,Touareg,2011,Maroon,30414
789,2023-03-11,Brown-Block,Volkswagen,Eurovan,1997,Pink,49943
790,2023-04-21,"Orn, Watsica and Lockman",Aston Martin,DB9,2010,Teal,14626
791,2023-03-30,"Reilly, Effertz and Towne",Ford,Mustang,1998,Khaki,13933
792,2023-04-17,Kautzer-Fisher,Mercedes-Benz,CLK-Class,2004,Fuscia,80876
793,2023-02-26,Lakin-DuBuque,Honda,Prelude,1996,Crimson,69762
794,2023-04-15,Zulauf LLC,Dodge,Ram 1500,1997,Turquoise,30504
795,2023-02-18,Homenick Group,Oldsmobile,Ciera,1994,Teal,51916
796,2023-03-30,"Gleason, Schaden and Rempel",Toyota,Tacoma,2004,Teal,34846
797,2023-02-12,Stamm LLC,MINI,Cooper Clubman,2011,Red,98414
798,2023-02-19,"Kling, Ernser and Russel",Ford,Thunderbird,1989,Puce,75711
799,2022-12-06,Hand Inc,Ford,Mustang,1972,Mauv,78550
800,2023-01-02,"Cormier, Botsford and Gislason",Toyota,Camry,2004,Mauv,61401
801,2022-11-19,Boyer-Trantow,Jeep,Compass,2012,Crimson,86244
802,2023-01-14,Stiedemann-O'Kon,BMW,X5,2000,Yellow,36697
803,2023-04-12,Block LLC,Pontiac,Firebird,1990,Blue,43598
804,2022-11-19,Boehm LLC,Buick,Century,1996,Puce,92797
805,2022-11-28,Waters Inc,Chevrolet,Classic,2004,Purple,40012
806,2023-05-09,Schiller Group,Cadillac,Eldorado,1996,Aquamarine,94594
807,2023-04-02,"Nikolaus, Jacobs and Kuhlman",Dodge,Omni,1978,Purple,19499
808,2023-03-07,"Medhurst, Schmeler and Volkman",Cadillac,CTS-V,2011,Puce,15122
809,2023-05-02,Abernathy Inc,Jaguar,S-Type,2008,Blue,20427
810,2023-05-08,"Wiegand, Fahey and Legros",Volkswagen,R32,2008,Khaki,98072
811,2022-12-27,Kiehn Inc,Chevrolet,Cobalt SS,2009,Goldenrod,35745
812,2023-03-05,Greenfelder LLC,Hummer,H1,1993,Fuscia,46776
813,2023-01-01,"Schumm, Dietrich and Stiedemann",Saab,9-5,2008,Mauv,17455
814,2023-03-13,Hettinger and Sons,Plymouth,Grand Voyager,1995,Fuscia,51130
815,2023-05-02,Cartwright Group,Aston Martin,DBS,2010,Pink,47291
816,2023-01-05,Bernier-Romaguera,Saab,9-7X,2005,Maroon,36940
817,2023-03-18,"Macejkovic, Kunze and Breitenberg",Toyota,4Runner,2007,Goldenrod,25612
818,2023-04-27,Bruen Inc,Cadillac,Catera,1997,Crimson,42009
819,2023-04-29,Simonis-Quitzon,Lincoln,Navigator L,2007,Green,33925
820,2022-12-06,"Skiles, Murray and Johnson",Volkswagen,GTI,2007,Orange,18570
821,2023-04-04,"Ebert, Carter and Reichel",Toyota,Corolla,1998,Aquamarine,81867
822,2023-03-28,"Pouros, Howe and Hackett",Porsche,Boxster,2005,Purple,44764
823,2023-04-26,Sauer-Treutel,Volvo,S60,2006,Aquamarine,92716
824,2022-12-01,"Turner, Gerlach and Macejkovic",Toyota,Sequoia,2011,Pink,23752
825,2023-03-31,Beier LLC,Dodge,Ram 2500,2006,Green,21354
826,2023-02-02,"Schiller, Gorczany and Hodkiewicz",Chevrolet,Silverado 1500,2012,Fuscia,47851
827,2023-05-02,Ryan and Sons,Jaguar,XJ Series,1995,Mauv,20519
828,2023-03-18,"Sauer, Mosciski and Casper",GMC,Yukon,2011,Pink,97945
829,2022-12-14,Heathcote Inc,Jeep,Liberty,2007,Maroon,97406
830,2022-12-04,"O'Connell, Breitenberg and Grimes",Pontiac,Sunfire,2005,Goldenrod,82828
831,2022-12-02,Ward Group,Nissan,240SX,1998,Crimson,78235
832,2023-03-01,Nader Group,Chevrolet,G-Series G30,1992,Yellow,22069
833,2023-02-01,Witting-Schoen,Ferrari,F430,2009,Indigo,66678
834,2023-04-01,Reilly and Sons,Toyota,Solara,1999,Aquamarine,87727
835,2023-01-01,Renner and Sons,Volvo,C30,2010,Turquoise,31069
836,2022-12-04,Moore LLC,Aston Martin,Vantage,2011,Fuscia,11683
837,2023-05-09,Cronin-Bauch,Chevrolet,Equinox,2006,Mauv,12232
838,2023-05-09,"Kub, Lang and Kling",Kia,Rondo,2009,Aquamarine,78272
839,2022-11-19,McLaughlin-Leannon,Mercury,Cougar,1990,Yellow,24796
840,2023-01-11,"Stanton, Fritsch and Mertz",Toyota,4Runner,2011,Orange,57188
841,2022-12-01,Schoen-Prohaska,Ford,E150,2003,Orange,68830
842,2023-01-19,Schamberger-Pagac,Oldsmobile,Achieva,1995,Fuscia,49887
843,2023-02-20,Larkin Group,Dodge,Colt,1994,Puce,61234
844,2022-11-23,"Reynolds, Dickinson and Walter",Volkswagen,Touareg,2005,Aquamarine,87703
845,2022-11-18,"Keeling, Jones and Herzog",Morgan,Aero 8,2009,Yellow,32767
846,2023-02-20,Collins and Sons,Plymouth,Grand Voyager,1997,Yellow,17414
847,2023-04-01,Trantow Group,Volkswagen,rio,2002,Orange,60574
848,2023-05-13,Goodwin-Sawayn,Dodge,Ram Van 3500,2001,Blue,65535
849,2023-01-20,"Fisher, Roob and Marks",Smart,Fortwo,2009,Crimson,28257
850,2022-11-24,Kreiger-Fahey,Volvo,XC70,2004,Yellow,10348
851,2022-12-14,"Koss, Yost and Gleichner",Audi,4000CS Quattro,1986,Maroon,76555
852,2023-03-15,Pacocha LLC,Chrysler,Crossfire,2004,Maroon,99209
853,2023-05-11,"Cummerata, Beahan and Little",Kia,Sedona,2003,Aquamarine,54129
854,2023-02-22,Fisher-Abbott,Lamborghini,Murciélago,2009,Yellow,28142
855,2022-11-24,"Terry, Koepp and Schimmel",Lincoln,Town Car,2009,Indigo,92454
856,2023-03-17,"Hayes, Lowe and Heaney",BMW,760,2006,Yellow,76018
857,2022-12-08,Erdman Group,Chevrolet,Lumina,1998,Turquoise,34350
858,2023-03-31,Pouros-Mitchell,Ford,Thunderbird,1997,Maroon,42976
859,2023-03-21,Murray LLC,Chevrolet,3500,1993,Maroon,17866
860,2023-03-11,Boehm-Champlin,Oldsmobile,Bravada,1998,Teal,60566
861,2022-11-22,Haley and Sons,Mercury,Montego,2006,Green,40614
862,2023-03-04,Aufderhar-Windler,Hummer,H2 SUT,2006,Violet,65041
863,2023-01-25,"MacGyver, Pollich and Lehner",Suzuki,Kizashi,2011,Aquamarine,96037
864,2022-12-06,"Heller, Hartmann and Boyle",Mazda,Protege,2003,Teal,67397
865,2022-12-24,Kertzmann-Ullrich,Ford,Explorer Sport,2001,Aquamarine,50790
866,2023-03-07,"Smith, Jerde and Jones",Pontiac,Grand Prix,1989,Maroon,58189
867,2023-04-07,Gleichner-Denesik,BMW,X6,2012,Violet,22691
868,2023-03-08,Gutmann Inc,Mazda,B-Series Plus,2000,Puce,28524
869,2022-12-14,Cormier Inc,Suzuki,Grand Vitara,1999,Mauv,30547
870,2022-11-21,"Strosin, Marks and Veum",Toyota,Corolla,1993,Indigo,32895
871,2023-03-21,Yost LLC,GMC,Jimmy,1996,Violet,55528
872,2023-01-19,"Hayes, Schiller and Wolff",Kia,Rio,2009,Yellow,87360
873,2023-02-13,Williamson-Yundt,Ford,Explorer Sport Trac,2002,Crimson,69606
874,2023-03-30,Tromp-Parisian,Volkswagen,Beetle,1965,Purple,10193
875,2023-01-18,"Thiel, Corkery and Becker",Mercedes-Benz,SLS AMG,2012,Crimson,71690
876,2022-12-23,"Swift, Gleichner and Bechtelar",Honda,FCX Clarity,2012,Yellow,99663
877,2023-05-10,Smith Inc,Ford,Edge,2008,Orange,86264
878,2023-02-25,Larson-Christiansen,Oldsmobile,Silhouette,1998,Purple,66813
879,2023-02-27,Bosco LLC,Aston Martin,DB9,2009,Purple,42605
880,2023-01-26,Reynolds-Blanda,Cadillac,Seville,2003,Turquoise,23486
881,2023-05-10,Sauer and Sons,Audi,100,1991,Aquamarine,58879
882,2023-01-22,"Smith, McKenzie and Hudson",Subaru,Outback,2009,Teal,61201
883,2023-03-27,Block Inc,Honda,CR-V,2012,Violet,29948
884,2023-02-18,Mann LLC,Pontiac,Grand Prix,1978,Teal,61019
885,2023-03-16,Stracke Inc,Dodge,Daytona,1993,Teal,25468
886,2023-03-14,"Monahan, Bergstrom and Jacobs",Saturn,S-Series,1999,Pink,82519
887,2023-01-19,Corwin-Goldner,Pontiac,Chevette,1987,Mauv,50557
888,2023-02-24,Kub Inc,Ford,Focus,2003,Purple,31217
889,2023-02-05,Mraz LLC,Ford,Flex,2009,Violet,97934
890,2022-11-19,Greenholt Inc,Ford,Windstar,1995,Mauv,15649
891,2023-03-11,Dare Group,Chrysler,Town & Country,2007,Indigo,63829
892,2023-03-16,Larkin-Nicolas,BMW,745,2002,Mauv,74346
893,2022-12-25,"DuBuque, MacGyver and Boehm",Mercedes-Benz,500SL,1992,Indigo,41266
894,2023-03-10,"Dietrich, Ernser and Hartmann",BMW,X5 M,2013,Khaki,93635
895,2023-03-04,"Bailey, Langworth and Funk",BMW,7 Series,2011,Crimson,38657
896,2023-03-26,Blick Inc,Kia,Optima,2001,Khaki,86208
897,2022-11-23,Langosh Inc,Maserati,Karif,1990,Teal,53121
898,2023-03-10,Maggio-Lehner,Chevrolet,Silverado 3500,2010,Pink,68356
899,2022-12-30,"Yundt, Schmidt and Hodkiewicz",Lexus,LS,2002,Red,53346
900,2023-03-30,Johnston-Dibbert,Audi,Q5,2011,Fuscia,31587
901,2022-12-04,"Gulgowski, Kuhic and Dare",GMC,Canyon,2009,Crimson,71622
902,2023-03-31,Feil-Schroeder,Buick,Rendezvous,2002,Blue,88866
903,2023-01-08,Borer-Quigley,Cadillac,XLR-V,2009,Purple,30148
904,2023-01-24,Lehner-Gutmann,Dodge,Ram 2500,2009,Blue,75943
905,2023-03-03,"Ward, Waters and Blick",Chrysler,300,2007,Aquamarine,60443
906,2023-01-26,Von-Graham,Dodge,Dakota,1994,Yellow,32898
907,2023-02-05,Bernier-Morar,Audi,Allroad,2004,Teal,25936
908,2022-11-27,Tillman-Kris,Ferrari,458 Italia,2011,Teal,51574
909,2023-03-03,Bartell and Sons,Volkswagen,Passat,2007,Red,46740
910,2023-04-05,"Shields, Ullrich and Schowalter",Toyota,Tercel,1995,Puce,53165
911,2023-05-08,Barton-Waters,Nissan,Pathfinder,2009,Goldenrod,74658
912,2023-04-19,"Parisian, Murphy and Crooks",Toyota,Echo,2002,Violet,46412
913,2022-12-26,Cronin-Beier,GMC,Sierra 3500,2008,Khaki,70520
914,2023-02-15,Bins Inc,Mercedes-Benz,G55 AMG,2006,Orange,28404
915,2022-11-22,"Lang, Hilll and Klocko",Lexus,IS,2003,Puce,45220
916,2022-11-16,Thompson-Kemmer,Chrysler,300,2006,Puce,99994
917,2022-11-27,"Lubowitz, Quitzon and Gutkowski",Ford,Ranger,1995,Blue,54956
918,2023-03-28,"Reichel, Rutherford and Effertz",Ford,Mustang,1972,Mauv,35012
919,2023-03-02,Gibson LLC,Hummer,H2,2009,Puce,66848
920,2023-03-09,Tromp and Sons,Pontiac,Bonneville,1992,Mauv,95842
921,2022-12-30,Mills LLC,Mazda,Tribute,2005,Turquoise,10459
922,2023-02-24,Ratke LLC,BMW,745,2002,Aquamarine,72218
923,2022-11-20,"Hilll, Beer and Herman",Volkswagen,Jetta,1990,Purple,61425
924,2023-01-06,Fahey-Dietrich,Maserati,GranTurismo,2012,Mauv,60776
925,2023-02-10,"Weissnat, Pfannerstill and Fadel",Bentley,Continental,2005,Violet,24779
926,2023-02-06,"Kshlerin, Ebert and Kunze",Chevrolet,Suburban 1500,2002,Aquamarine,49042
927,2023-02-08,Kub-Bashirian,GMC,1500,1997,Fuscia,74838
928,2023-02-26,Bayer-Ledner,Mercury,Monterey,2006,Goldenrod,38068
929,2023-05-11,"Mueller, Hammes and Fritsch",Audi,S5,2009,Mauv,12696
930,2023-02-17,Williamson LLC,Chevrolet,Silverado 1500,1999,Khaki,29960
931,2023-01-20,Graham and Sons,GMC,Canyon,2007,Khaki,69493
932,2023-04-04,Kshlerin Group,Maserati,Coupe,2006,Khaki,29397
933,2023-03-10,Dietrich LLC,Mitsubishi,Tredia,1988,Mauv,89471
934,2022-12-19,"Runolfsson, Yost and Funk",Dodge,Magnum,2005,Green,98933
935,2023-04-17,Herzog Inc,Toyota,Sienna,2001,Yellow,97352
936,2023-03-20,"Frami, Pagac and Adams",Toyota,Camry,1999,Teal,53993
937,2023-02-09,"Douglas, Schuppe and Skiles",Subaru,Loyale,1991,Green,21030
938,2023-03-03,Bartell-Howell,Ford,Aerostar,1991,Yellow,71253
939,2023-03-10,"Leuschke, Considine and Legros",Audi,S5,2012,Pink,64853
940,2022-12-06,"Pacocha, Wisozk and Cronin",Volkswagen,Golf,2002,Violet,84756
941,2023-01-25,"Bergnaum, Doyle and Davis",Ford,E150,2012,Teal,73658
942,2023-03-13,Robel Group,Lincoln,MKS,2013,Violet,41988
943,2022-12-05,Abbott-Gleason,Dodge,Dakota,2011,Crimson,13627
944,2023-01-16,"Quigley, Pfannerstill and Parker",Ford,Mustang,1989,Goldenrod,50110
945,2023-01-24,"Wintheiser, Ziemann and Predovic",Ford,Laser,1987,Teal,61153
946,2022-11-30,"Kreiger, Stokes and Mueller",Suzuki,Daewoo Lacetti,2008,Violet,46544
947,2023-05-12,Runolfsson Group,Honda,CR-V,2012,Mauv,68279
948,2022-11-30,Senger Group,GMC,Savana 1500,2000,Yellow,92138
949,2023-02-11,Nicolas-Kreiger,Mazda,MPV,1994,Fuscia,45715
950,2023-01-19,Hettinger LLC,Mercedes-Benz,SL-Class,2009,Green,85109
951,2022-12-17,Nitzsche and Sons,Mitsubishi,Expo,1992,Mauv,90439
952,2023-02-27,Davis Group,Dodge,Ram 3500,1994,Yellow,13678
953,2023-03-01,"Ondricka, Bednar and Russel",Ford,Econoline E350,2001,Maroon,97347
954,2022-12-05,Willms-Feeney,Subaru,Alcyone SVX,1992,Goldenrod,46211
955,2022-12-19,"Crona, Parker and Veum",Ford,F250,2007,Crimson,23919
956,2023-05-02,"Reilly, Kautzer and Murazik",Saab,9-5,2011,Turquoise,96404
957,2023-04-03,Buckridge-Lind,Mazda,626,1991,Pink,78044
958,2022-12-18,Ritchie-Rempel,Pontiac,Firefly,1984,Teal,14652
959,2023-04-10,"Morissette, Dach and Altenwerth",Jeep,Wrangler,1998,Yellow,78417
960,2022-12-30,Aufderhar-Deckow,Toyota,Paseo,1997,Crimson,60723
961,2023-05-04,"Orn, Beahan and Greenholt",Porsche,911,2011,Violet,86491
962,2023-02-06,"Fadel, Rowe and Hane",Mercury,Cougar,2002,Orange,22959
963,2023-04-07,Wiza Group,Lexus,LS Hybrid,2012,Aquamarine,20238
964,2022-12-19,"Bode, Gorczany and Hilpert",Mitsubishi,Eclipse,2010,Aquamarine,49992
965,2022-11-23,Moen-Bins,Saturn,Outlook,2008,Red,92868
966,2023-04-23,Erdman-McDermott,Dodge,Charger,1969,Teal,79203
967,2022-12-11,"Cartwright, Kerluke and Weissnat",Mercury,Mountaineer,1999,Blue,35029
968,2022-11-22,Fisher-Monahan,Austin,Mini,1963,Violet,84897
969,2023-04-13,Waelchi-Shields,Mitsubishi,Precis,1990,Crimson,14719
970,2023-03-06,Wisoky-Hoeger,Ford,Thunderbird,1984,Blue,87150
971,2023-02-26,"Cassin, Schiller and Oberbrunner",Chevrolet,Tahoe,2007,Indigo,58264
972,2022-11-23,Reynolds Group,Plymouth,Neon,2000,Pink,27432
973,2023-04-29,Will Inc,Mercury,Mariner,2011,Violet,38253
974,2022-12-09,"Deckow, Muller and Hoeger",Chevrolet,Corvette,2011,Maroon,51829
975,2023-02-09,"Wolff, Bins and Boehm",Hyundai,Equus,2012,Turquoise,66695
976,2023-04-08,Jacobson and Sons,Chrysler,Concorde,2001,Blue,11873
977,2022-12-18,Balistreri-Blanda,Chrysler,Prowler,2002,Purple,94014
978,2023-01-02,Rice-Rath,Dodge,Dakota Club,1998,Fuscia,42142
979,2023-03-14,Schmitt-Herman,Jeep,Wrangler,1993,Aquamarine,52644
980,2022-12-08,"Nienow, Cronin and Abshire",Nissan,Murano,2010,Mauv,19178
981,2023-01-09,"Legros, Connelly and Jones",Lexus,LS,2007,Maroon,68224
982,2023-01-19,Watsica-Kuhn,Audi,S8,2008,Blue,62389
983,2022-11-28,"Abbott, Blick and Fisher",Mazda,MX-6,1997,Green,10079
984,2022-11-16,"Schneider, Kreiger and McDermott",Lincoln,Navigator,2000,Teal,68264
985,2023-03-08,"Connelly, Marvin and Lind",Saturn,L-Series,2003,Indigo,13660
986,2023-04-29,Emmerich Inc,Mercury,Cougar,1992,Violet,25870
987,2022-12-20,"Carroll, Kris and Stracke",Audi,S4,1994,Goldenrod,37288
988,2023-03-16,"Stiedemann, Beatty and Kassulke",Chevrolet,Tahoe,1995,Fuscia,84391
989,2023-02-24,Haag-Borer,Lincoln,Navigator,2001,Green,78402
990,2022-12-04,Skiles-Rippin,Acura,TL,2009,Maroon,56988
991,2022-12-16,Bechtelar Group,Buick,Roadmaster,1993,Red,43914
992,2023-01-22,"Grant, Klocko and Padberg",Mitsubishi,Tredia,1985,Turquoise,65885
