id,date_purchased,company,car_make,car_model,car_year,car_color,purchase_price
660,2022-03-09,Dickens-O'Reilly,Land Rover,Freelander,2003,Blue,80142
661,2020-03-14,Hodkiewicz Inc,Nissan,Frontier,2000,Goldenrod,60438
662,2021-04-01,Berge LLC,Mitsubishi,Diamante,1992,Indigo,57882
663,2020-04-20,"Wolff, Howe and Marks",Honda,CR-Z,2011,Yellow,10486
664,2022-02-15,"Morissette, Buckridge and Bernhard",Buick,Electra,1988,Pink,36825
665,2018-09-27,Kozey Inc,BMW,3 Series,2003,Aquamarine,50012
666,2022-08-18,Jacobs-Cormier,Mazda,B-Series,1987,Goldenrod,80342
667,2018-12-24,Rolfson LLC,Hummer,H1,2002,Maroon,38499
668,2020-05-05,Satterfield Inc,Nissan,Frontier,2000,Purple,77148
669,2019-06-03,Donnelly Group,Ford,Mustang,1997,Crimson,25641
670,2021-01-01,Hilpert Group,GMC,Vandura 1500,1993,Khaki,13487
671,2018-02-14,Adams Group,Ford,Econoline E150,1996,Red,23152
672,2022-11-26,Lockman LLC,Chevrolet,Suburban,2009,Khaki,18233
673,2022-03-31,Gibson and Sons,Acura,Integra,1997,Green,34412
674,2022-11-08,Purdy Group,BMW,M6,2008,Red,51358
675,2020-09-28,Rutherford-Hermiston,Cadillac,SRX,2006,Teal,74923
676,2018-09-10,"O'Keefe, Zboncak and Hyatt",Volkswagen,Touareg,2010,Turquoise,12474
677,2022-05-10,"Parker, Lindgren and Langworth",Pontiac,Firebird,1999,Pink,79027
678,2021-01-14,Vandervort-Gleichner,Jeep,Grand Cherokee,1993,Puce,59424
679,2023-02-23,Welch-Nader,Lexus,SC,2007,Blue,36320
680,2022-02-04,Schowalter-Nicolas,Volkswagen,Touareg,2006,Teal,25547
681,2021-05-16,Bernier-Hackett,BMW,Alpina B7,2007,Mauv,62191
682,2019-09-18,Johns LLC,Audi,R8,2011,Orange,12363
683,2020-09-05,"Koelpin, Lynch and Bode",Chevrolet,Silverado Hybrid,2006,Mauv,58298
684,2021-02-19,Crooks-Reilly,Dodge,Neon,2000,Red,95597
685,2020-11-28,Bechtelar-Predovic,Audi,S5,2008,Orange,70036
686,2019-03-20,"Schuppe, Bruen and Wilderman",Infiniti,FX,2005,Puce,41031
687,2021-08-25,"O'Hara, Aufderhar and Gislason",Nissan,Altima,1999,Puce,27930
688,2023-02-11,"Sawayn, Strosin and Greenfelder",Nissan,Titan,2005,Violet,82006
689,2019-10-13,Klocko-Blanda,Maybach,57,2006,Crimson,69744
690,2018-11-10,"Runte, Stracke and Kris",Toyota,4Runner,1996,Blue,78311
691,2022-01-31,"Reichert, Greenholt and Hudson",Nissan,Sentra,1992,Fuscia,41412
692,2020-06-07,Osinski LLC,Mazda,Mazda5,2006,Teal,91366
693,2018-11-17,Abshire-Effertz,GMC,Yukon XL 1500,2008,Mauv,78398
694,2020-11-16,"Pagac, McLaughlin and Jenkins",Saturn,Sky,2007,Goldenrod,14116
695,2023-03-15,Kessler-Schumm,GMC,Vandura G2500,1995,Yellow,92246
696,2023-03-19,Raynor LLC,Pontiac,Montana,2001,Mauv,62533
697,2019-04-14,"Herman, Volkman and Walter",Mitsubishi,Galant,1988,Goldenrod,47239
698,2022-11-30,"Herman, Ortiz and Hamill",GMC,Yukon XL 2500,2004,Khaki,76801
699,2018-10-02,"Hermiston, Rolfson and Champlin",Nissan,300ZX,1995,Mauv,88293
700,2021-04-15,Casper-Mosciski,Ford,Escort,1986,Puce,82726
701,2021-06-15,"Powlowski, Marks and Rice",Dodge,Grand Caravan,2001,Pink,62637
702,2021-08-22,"Cruickshank, Weimann and Blick",Toyota,Previa,1995,Yellow,43259
703,2020-03-07,Dooley-Powlowski,GMC,Suburban 1500,1992,Orange,92172
704,2022-07-29,West LLC,Toyota,Camry,1997,Purple,64310
705,2018-05-13,Morissette-Hauck,Honda,Passport,1998,Violet,12438
706,2018-12-14,"Bailey, Murphy and Gutmann",Ford,Explorer,2009,Maroon,59318
707,2019-04-23,"Beatty, Leannon and Stroman",Porsche,944,1985,Mauv,25653
708,2021-08-19,Durgan-Grimes,BMW,Z3,2000,Turquoise,70343
709,2019-09-09,"Thiel, Kutch and Frami",Dodge,Neon,2004,Puce,12361
710,2020-12-07,"Bahringer, Baumbach and Cassin",Mercedes-Benz,C-Class,1998,Purple,50601
711,2019-04-24,O'Reilly-Johnson,Mazda,626,1994,Yellow,84653
712,2021-09-26,"Johnston, Schuppe and Fay",Chevrolet,Venture,2004,Pink,43014
713,2019-12-27,"Sporer, Thiel and Dach",Jaguar,XJ Series,1995,Purple,87308
714,2022-11-11,Pfeffer-Kertzmann,Ford,F150,2000,Turquoise,47050
715,2021-04-24,"Welch, Reichel and Schaden",Suzuki,Sidekick,1991,Turquoise,51290
716,2020-07-24,Bartell Group,Chevrolet,Corvette,2010,Green,53397
717,2022-12-14,Schamberger-Hackett,Ford,Probe,1991,Goldenrod,73654
718,2019-02-09,Toy LLC,Jaguar,X-Type,2005,Turquoise,39021
719,2022-02-27,Keebler Group,Isuzu,i-290,2007,Fuscia,58476
720,2020-05-13,Schroeder-Skiles,Pontiac,Sunbird,1993,Purple,21232
721,2023-04-08,Kling-Homenick,Honda,Odyssey,2005,Khaki,52793
722,2018-03-29,"Raynor, Schultz and Sawayn",Buick,Somerset,1986,Red,87293
723,2019-09-18,Lang-Kunze,Oldsmobile,98,1994,Khaki,32405
724,2022-12-27,"Goldner, Howell and Weber",Chevrolet,3500,1999,Green,61279
725,2022-09-15,Bergnaum-Oberbrunner,Ford,Taurus,2001,Puce,77811
726,2021-03-18,Berge-Lind,Toyota,Camry Hybrid,2009,Crimson,93363
727,2022-06-13,"Heller, Durgan and Baumbach",Suzuki,Vitara,2001,Goldenrod,70531
728,2022-03-01,"O'Conner, Boyer and Shanahan",Chevrolet,Sportvan G20,1995,Red,49332
729,2020-05-13,Heaney-Reichert,Audi,Allroad,2003,Teal,50451
730,2022-05-18,"Simonis, Koepp and Kunde",Chevrolet,Monte Carlo,2004,Red,79646
731,2019-06-27,"Rempel, Bosco and Nitzsche",Oldsmobile,88,1998,Aquamarine,93499
732,2022-03-15,"Dach, Pollich and Ruecker",Chevrolet,Corvette,1978,Turquoise,26449
733,2022-10-04,"Kuhic, Gerlach and Gottlieb",Mercury,Topaz,1985,Fuscia,42803
734,2021-10-26,Feil Group,Maserati,Quattroporte,1984,Khaki,23710
735,2021-04-07,"Kohler, Sipes and Hand",Chevrolet,Corvair,1960,Khaki,82519
736,2020-12-16,Fay Group,Dodge,Shadow,1992,Yellow,33748
737,2020-04-14,Anderson-Romaguera,Ford,Escort,1988,Yellow,86217
738,2018-09-08,Hahn-Pagac,Dodge,Ram 1500 Club,1999,Teal,39427
739,2022-06-16,Kuphal and Sons,Lamborghini,Diablo,1997,Goldenrod,57848
740,2018-11-04,"Buckridge, Hodkiewicz and Treutel",Honda,Accord,2003,Green,56467
741,2023-02-23,Shanahan-Rempel,Volkswagen,Touareg,2003,Pink,13161
742,2018-06-03,"Lindgren, Glover and Runte",Toyota,Prius,2005,Red,89651
743,2019-08-17,"Jacobson, Orn and Berge",Chevrolet,1500,1995,Goldenrod,25692
744,2023-02-27,Bins-Zulauf,Toyota,Land Cruiser,1992,Purple,88972
745,2022-03-26,Ward-Conn,Nissan,Datsun/Nissan Z-car,1990,Fuscia,61872
746,2018-10-15,"Koelpin, Stiedemann and Koch",GMC,Sierra 3500,2009,Khaki,30590
747,2023-03-23,"Witting, Glover and Stanton",Dodge,Dakota,1994,Puce,41148
748,2018-07-27,"Weber, Quitzon and Haley",GMC,Savana,2008,Pink,70557
749,2018-07-03,"Schumm, Daniel and Toy",Eagle,Talon,1997,Green,19361
750,2018-08-17,Bogisich-Douglas,Porsche,928,1995,Turquoise,84427
751,2022-03-14,Lockman-Hintz,Mitsubishi,Mighty Max Macro,1993,Fuscia,20215
752,2018-09-24,Rolfson-Mills,Ford,GT,2006,Fuscia,47602
753,2021-03-12,Kulas-Grimes,BMW,X5,2007,Mauv,45699
754,2023-03-12,Gleichner LLC,Pontiac,Aztek,2005,Purple,11273
755,2022-06-21,"Yundt, Bayer and Greenholt",Cadillac,Seville,2003,Yellow,11637
756,2022-11-24,Greenholt Inc,Chrysler,300M,2001,Crimson,76550
757,2019-10-30,"Langosh, Lind and Erdman",Ford,E-Series,2009,Khaki,30040
758,2021-04-16,"Beahan, Kunze and Kulas",Plymouth,Neon,1998,Fuscia,51467
759,2018-08-12,Witting and Sons,Pontiac,LeMans,1968,Blue,93215
760,2021-11-06,Kuhn Group,Ford,Explorer,2004,Purple,90313
761,2020-08-12,Schoen and Sons,Saturn,Sky,2008,Puce,83992
762,2022-06-25,Bruen-Reynolds,Ford,Crown Victoria,1995,Khaki,21323
763,2018-04-24,Block Inc,BMW,M,2001,Indigo,32939
764,2019-06-07,"Powlowski, MacGyver and Casper",Audi,A8,2006,Green,67459
765,2021-01-09,Fritsch and Sons,Cadillac,Escalade ESV,2011,Khaki,85233
766,2019-12-07,Franecki Group,Eagle,Talon,1997,Pink,94957
767,2022-04-15,"Koelpin, Adams and Jaskolski",Honda,Accord,2003,Mauv,82949
768,2021-06-28,"Von, Bernhard and Feeney",Bentley,Continental GT,2010,Yellow,97937
769,2020-11-08,"Jacobs, Russel and Bogisich",BMW,7 Series,2011,Maroon,98857
770,2019-09-12,Schowalter LLC,Jeep,Liberty,2006,Crimson,85837
771,2019-10-01,Zemlak LLC,Volkswagen,Golf,2002,Red,37153
772,2019-05-26,Bailey and Sons,Mitsubishi,GTO,1999,Aquamarine,88287
773,2021-02-25,"Padberg, Carroll and Kovacek",GMC,Sierra,2010,Crimson,83887
774,2018-12-31,"Pagac, Zboncak and Fahey",Mitsubishi,Diamante,1998,Green,16562
775,2022-10-15,Hermann Inc,Ford,F150,2001,Teal,96763
776,2019-05-18,Koss-Kertzmann,Chrysler,LHS,1994,Orange,79586
777,2023-03-10,Kihn Inc,Chevrolet,Tahoe,1997,Red,79801
778,2021-03-20,Nienow Inc,BMW,M5,2001,Aquamarine,48209
779,2021-09-03,"Kilback, Schmeler and Koch",Lotus,Exige,2009,Goldenrod,67349
780,2018-08-12,Prohaska LLC,Mercury,Grand Marquis,2008,Orange,74978
781,2020-10-20,Ernser-Hartmann,Lincoln,Continental,1985,Yellow,90181
782,2021-03-30,"Kling, Zieme and Feest",Toyota,Corolla,1998,Green,49422
783,2022-10-07,Dach Group,Ford,Aspire,1995,Aquamarine,23411
784,2023-04-13,Keeling and Sons,Land Rover,Discovery,1998,Red,75979
785,2019-11-11,Cruickshank-Corwin,Kia,Sportage,2010,Purple,85438
786,2021-07-15,Robel Group,Toyota,Tacoma Xtra,1996,Orange,91088
787,2022-02-17,Rice Inc,Porsche,Boxster,1997,Yellow,37375
788,2020-08-20,"O'Hara, Graham and Watsica",Volkswagen,CC,2011,Aquamarine,86717
789,2021-09-12,Lowe-Vandervort,Toyota,Solara,2004,Orange,57750
790,2018-05-18,"Fisher, Orn and Turcotte",Mitsubishi,Endeavor,2007,Indigo,19957
791,2020-04-21,Cormier Group,Chevrolet,2500,1994,Green,70687
792,2022-11-21,Conn-Jaskolski,Land Rover,Range Rover,1986,Turquoise,30348
793,2020-08-12,"Heathcote, Ankunding and Wilderman",Acura,RL,2007,Green,18632
794,2018-03-31,Turcotte-Walker,Suzuki,Grand Vitara,2002,Mauv,50384
795,2020-12-27,Kuvalis and Sons,Mercury,Cougar,1997,Aquamarine,56659
796,2021-06-14,Haag and Sons,Ford,Escort,1992,Aquamarine,22825
797,2018-08-15,Willms-O'Hara,Mercury,Sable,1996,Orange,53710
798,2018-06-20,Grady Inc,Pontiac,Tempest,1966,Green,68785
799,2019-08-15,Ruecker LLC,Pontiac,G6,2009,Crimson,17594
800,2020-02-19,Hahn LLC,Chrysler,LeBaron,1993,Crimson,36806
801,2020-11-26,"Bode, Ortiz and Cole",Saab,9000,1990,Yellow,63651
802,2018-07-18,Keeling Group,Volvo,V90,1998,Aquamarine,68816
803,2023-03-12,Sawayn-Heller,Chevrolet,Classic,2005,Indigo,47778
804,2022-04-13,"Kunze, Rath and Bechtelar",BMW,645,2004,Orange,39296
805,2019-09-15,Hyatt-Christiansen,Dodge,Ram Van 2500,2002,Maroon,92034
806,2018-01-24,"Lowe, Ledner and Haley",Nissan,370Z,2011,Green,10982
807,2020-04-28,Kulas-Von,Dodge,Intrepid,1999,Maroon,77315
808,2022-11-18,Legros-Pagac,Mercury,Tracer,1988,Khaki,37461
809,2021-09-20,"Tromp, Koelpin and Farrell",Nissan,Sentra,1996,Maroon,34652
810,2021-02-18,Moen-Kuhlman,Audi,80,1989,Maroon,95749
811,2019-04-21,Kshlerin and Sons,GMC,Safari,1997,Turquoise,45221
812,2023-02-10,Schaden-Gleichner,Ford,Freestyle,2007,Turquoise,63305
813,2019-10-30,Erdman-Weimann,Mitsubishi,GTO,1990,Green,26117
814,2019-09-11,"Lang, Harris and Ondricka",Mercedes-Benz,SLR McLaren,2005,Indigo,94702
815,2021-10-12,Hirthe LLC,Ford,Bronco,1984,Goldenrod,48468
816,2018-03-19,Hahn-Legros,Mazda,MX-3,1996,Pink,94347
817,2022-03-26,"Schaden, Parker and Mitchell",Mazda,929,1992,Yellow,44924
818,2023-04-14,Kunze-Orn,Land Rover,LR2,2011,Indigo,59791
819,2021-12-02,Bernier Group,Ford,Bronco II,1984,Puce,73131
820,2023-01-25,Nolan-Mraz,Pontiac,Bonneville,1985,Red,56845
821,2022-07-27,"Dicki, Heathcote and Turcotte",Audi,TT,2003,Maroon,22544
822,2018-08-18,"Beahan, Bogisich and Willms",Acura,SLX,1996,Red,20592
823,2019-01-06,Kautzer-Harris,Hyundai,Accent,2003,Red,52369
824,2021-10-22,"Hoppe, Cole and Douglas",GMC,Sierra 2500,2012,Fuscia,65461
825,2020-06-01,"Braun, Prohaska and Padberg",Kia,Sephia,1999,Turquoise,45167
826,2018-10-30,"Waters, Barrows and Altenwerth",Land Rover,Defender,1993,Khaki,87733
827,2020-11-18,"Ryan, Beatty and Pfannerstill",Volkswagen,Passat,2009,Pink,15933
828,2022-12-12,Maggio Inc,Dodge,Ram Van 2500,2001,Aquamarine,55852
829,2020-12-08,Greenholt-Champlin,Audi,A3,2007,Teal,58954
830,2022-03-09,Schuppe LLC,Mitsubishi,Eclipse,1994,Purple,97748
831,2022-04-06,"Auer, Schamberger and Boyle",Ford,Expedition EL,2009,Turquoise,72127
832,2019-05-14,Mante-O'Kon,Dodge,Ram 2500,2004,Teal,92430
833,2020-04-13,Jerde-Rice,Mercury,Sable,2008,Red,87497
834,2023-03-08,"D'Amore, O'Conner and Greenholt",Ford,Explorer,1999,Yellow,70658
835,2022-07-07,Schultz Group,Dodge,Viper,1997,Turquoise,41010
836,2019-12-17,Mraz Inc,BMW,1 Series,2008,Yellow,91956
837,2019-06-07,Kautzer-Rolfson,Toyota,T100,1995,Indigo,19140
838,2022-10-04,"Shanahan, Boehm and Schmeler",Saturn,L-Series,2005,Crimson,33075
839,2020-01-18,O'Reilly-Turcotte,Pontiac,Daewoo Kalos,2005,Puce,81411
840,2022-11-16,"Mayert, Cummings and Klocko",Mazda,626,1991,Aquamarine,74904
841,2018-12-22,Hintz Inc,Buick,LeSabre,1993,Khaki,83174
842,2021-12-06,"Mueller, Kohler and Jacobs",Mitsubishi,RVR,1992,Fuscia,60716
843,2018-12-27,Flatley-Wolf,Mercedes-Benz,G-Class,2011,Blue,72317
844,2022-02-07,"Schaden, Stehr and Konopelski",Saab,9-3,2001,Mauv,34102
845,2022-01-17,Okuneva-Pollich,GMC,Yukon,2008,Mauv,73488
846,2020-02-20,"Hermann, Nitzsche and Conroy",Buick,Park Avenue,1992,Aquamarine,70495
847,2021-03-10,Morar Inc,BMW,525,2006,Indigo,36417
848,2019-07-27,Gleason Group,Saab,9-7X,2007,Purple,59937
849,2021-10-08,Kuphal-Block,Dodge,Grand Caravan,2007,Violet,83860
850,2021-04-07,Stark-Kunde,Lamborghini,Gallardo,2009,Indigo,42059
851,2020-08-11,Nader-Jacobi,Ford,F250,2007,Orange,66675
852,2020-05-11,"Davis, Kirlin and Lockman",Acura,TSX,2007,Goldenrod,52753
853,2023-05-13,"Friesen, Morar and Ratke",Toyota,Matrix,2007,Purple,94450
854,2018-01-17,Koss LLC,Volvo,C70,2012,Yellow,62309
855,2021-03-06,Murazik Inc,Jaguar,XF,2012,Green,68718
856,2021-11-13,"Auer, Hegmann and Gulgowski",Subaru,Forester,2009,Khaki,78560
857,2022-03-21,Stark Group,Dodge,Ram Van 2500,1999,Mauv,45890
858,2018-11-04,Beier and Sons,Ford,Escort,1999,Pink,60881
859,2018-06-20,"Barton, O'Hara and Abshire",Audi,A6,2003,Pink,46564
860,2021-01-20,Pollich-Hahn,Infiniti,FX,2010,Pink,11494
861,2022-01-28,"Grant, Yost and Hettinger",Cadillac,Eldorado,1994,Purple,85974
862,2023-05-08,"Mitchell, Emmerich and Baumbach",Bentley,Continental Flying Spur,2009,Puce,23388
863,2019-08-01,Aufderhar Group,Pontiac,Grand Am,1988,Orange,87156
864,2022-05-10,"MacGyver, Upton and Jerde",GMC,Yukon,1998,Mauv,67523
865,2022-12-20,Grady Group,Chrysler,PT Cruiser,2004,Mauv,77292
866,2022-06-13,Russel Group,Hyundai,Accent,2010,Mauv,78622
867,2021-12-08,"Dicki, Witting and Lueilwitz",GMC,Canyon,2005,Green,14788
868,2019-05-20,"Rippin, Pollich and Dietrich",Mitsubishi,Eclipse,2009,Khaki,49359
869,2020-01-17,Hauck Group,Toyota,Tacoma,2001,Crimson,88269
870,2018-05-16,"Lebsack, Borer and Kassulke",Lexus,RX,2013,Indigo,69829
871,2021-10-01,Wuckert and Sons,Audi,TT,2011,Fuscia,91916
872,2021-07-08,Luettgen Group,Mercedes-Benz,CL-Class,2007,Goldenrod,18876
873,2023-02-24,Fisher-Romaguera,Infiniti,I,2002,Maroon,34539
874,2021-11-03,Waters-Hirthe,Dodge,Stratus,2002,Goldenrod,76052
875,2019-10-03,Maggio-Koepp,Porsche,911,2001,Green,22103
876,2021-06-21,"Stanton, Vandervort and Skiles",GMC,Sierra 3500,2009,Goldenrod,84651
877,2022-07-10,Muller Group,Audi,90,1988,Green,14740
878,2020-06-27,Schumm Group,Chevrolet,Astro,2003,Aquamarine,82596
879,2020-11-21,Lowe LLC,Buick,Skyhawk,1988,Yellow,20582
880,2021-11-19,Ullrich and Sons,Infiniti,JX,2013,Goldenrod,76037
881,2020-04-06,"Casper, Goodwin and Cole",Mercedes-Benz,300SD,1992,Green,31718
882,2022-10-30,"Huel, Labadie and Johns",Oldsmobile,Intrigue,1998,Crimson,39387
883,2020-01-23,"Kling, D'Amore and Huels",Chevrolet,Corvette,1972,Pink,85902
884,2022-11-21,Harris LLC,Chevrolet,Cavalier,1992,Crimson,98056
885,2020-09-11,Bogisich-Muller,Honda,del Sol,1993,Mauv,59502
886,2020-05-15,"Gislason, Crist and Koelpin",Pontiac,Firefly,1992,Aquamarine,63660
887,2021-03-14,Kilback-Kessler,GMC,Savana 2500,2007,Pink,30845
888,2021-04-16,Wunsch-Towne,Lincoln,Town Car,1992,Mauv,98154
889,2021-07-07,Erdman and Sons,BMW,530,2001,Yellow,90785
890,2021-10-07,"Rosenbaum, Zemlak and Wehner",Porsche,968,1994,Puce,86097
891,2020-10-24,Greenfelder-Abshire,Chrysler,Town & Country,1994,Mauv,67513
892,2020-09-04,Pfeffer LLC,Cadillac,CTS,2006,Puce,39188
893,2020-05-25,"Schamberger, Watsica and Nolan",Oldsmobile,Aurora,1998,Goldenrod,64336
894,2018-02-24,Stracke-Pagac,Honda,CR-V,2002,Mauv,20835
895,2020-11-17,Schroeder-Sawayn,Isuzu,Stylus,1992,Mauv,15566
896,2020-05-06,Sporer-Olson,Ford,Mustang,2004,Khaki,25887
897,2020-07-15,Morar-Hayes,Acura,TL,2007,Purple,36341
898,2020-03-31,Cruickshank-Wiza,Mazda,Protege,1997,Violet,89224
899,2018-12-22,"Sipes, Stoltenberg and Heathcote",GMC,Envoy,2006,Maroon,69923
900,2023-02-10,"Wisozk, Stark and Cummings",Audi,Coupe GT,1986,Maroon,12315
901,2021-02-02,"Schulist, Howell and Price",Volkswagen,GTI,2005,Indigo,87292
902,2020-06-09,Batz and Sons,Toyota,Land Cruiser,2006,Blue,21232
903,2019-12-17,Howell-Davis,Isuzu,Rodeo,1995,Orange,37369
904,2022-09-02,Strosin Inc,Mazda,B-Series,2006,Violet,62143
905,2019-08-27,Smith LLC,Nissan,Maxima,1990,Fuscia,96709
906,2018-11-23,Lindgren-Littel,Pontiac,G3,2009,Puce,37362
907,2020-05-15,Schmitt LLC,Infiniti,M,2009,Turquoise,42597
908,2019-04-09,West-Turner,Bentley,Mulsanne,2012,Crimson,76714
909,2021-06-21,"Connelly, Denesik and Watsica",Cadillac,STS,2006,Turquoise,60156
910,2020-10-05,Schmidt-Lemke,Pontiac,Grand Am,1992,Blue,26761
911,2022-12-24,"McLaughlin, Bins and Quigley",Chevrolet,Corvette,1972,Indigo,92046
912,2020-09-15,Breitenberg-Carroll,Lotus,Exige,2011,Red,23706
913,2022-10-13,"McKenzie, Runolfsdottir and Klein",Mazda,Mazda6,2011,Violet,20744
914,2022-12-14,Hyatt-Legros,Lincoln,MKT,2011,Blue,39116
915,2018-05-18,Price Inc,Toyota,Prius Plug-in,2012,Green,59617
916,2021-10-10,"Schuster, Brekke and Weber",Ford,Econoline E150,1993,Goldenrod,95465
917,2023-02-20,Luettgen-Lebsack,Chevrolet,Suburban 2500,2008,Maroon,85146
918,2021-07-05,Lehner Inc,Cadillac,DeVille,1997,Maroon,57228
919,2021-04-02,Bogisich-Littel,Toyota,Land Cruiser,2003,Goldenrod,99851
920,2019-01-09,Leuschke and Sons,Buick,Park Avenue,2001,Red,32711
921,2021-04-07,Treutel-Blanda,Chrysler,Grand Voyager,2000,Indigo,92868
922,2021-05-13,Moen-Murazik,Jeep,Cherokee,1992,Turquoise,58052
923,2018-04-16,Bechtelar-Lebsack,Pontiac,G5,2008,Blue,72422
924,2021-04-14,Senger Group,Mazda,929,1990,Goldenrod,91922
925,2019-10-19,Lakin Inc,Volkswagen,Jetta,1990,Teal,98498
926,2019-07-08,Hand Inc,Volkswagen,Passat,1985,Khaki,45128
927,2020-08-15,Schuster-Schiller,Audi,A8,2003,Mauv,12787
928,2021-06-18,"Lakin, Zemlak and Watsica",Mercedes-Benz,SL-Class,2001,Orange,59308
929,2019-08-14,Ernser and Sons,Toyota,Matrix,2009,Orange,84949
930,2018-12-24,Boyle Group,Buick,Century,1984,Orange,30697
931,2019-04-25,Johnston and Sons,Ford,Edge,2007,Aquamarine,17574
932,2021-03-12,Lesch Inc,Volvo,XC90,2005,Aquamarine,50166
933,2021-01-04,Klein-Schinner,BMW,745,2002,Indigo,68999
934,2018-02-06,"Sipes, Monahan and Nader",Subaru,Impreza,2010,Crimson,45470
935,2020-01-29,Dare-Fahey,Toyota,Avalon,1997,Crimson,44824
936,2020-07-09,Reilly-Johnston,Toyota,Tacoma,1996,Indigo,47294
937,2022-12-06,Waelchi Inc,Chevrolet,Cavalier,1993,Orange,24796
938,2019-12-25,"Rau, Gleason and Harber",Chrysler,300M,2001,Blue,71760
939,2022-09-26,Herzog-Gerhold,Ford,E-Series,1992,Yellow,28196
940,2021-12-15,Lesch-Wisozk,Chevrolet,Avalanche 2500,2006,Khaki,70012
941,2022-10-28,Fisher-Weissnat,Dodge,Ram 2500,2006,Maroon,80552
942,2021-05-31,"Konopelski, Feeney and O'Conner",Ford,Fairlane,1966,Turquoise,73106
943,2019-01-05,"Schumm, Spencer and Jakubowski",Chevrolet,Impala,2004,Mauv,53018
944,2019-08-02,Yundt-Flatley,Chevrolet,Silverado 2500,2008,Indigo,13793
945,2018-12-28,Green LLC,GMC,Envoy XL,2002,Indigo,26594
946,2021-04-05,"Wiegand, Heaney and Wisozk",Volvo,S80,2011,Violet,30927
947,2021-11-09,Keebler-Kassulke,Maybach,57,2005,Pink,86526
948,2021-11-04,Frami Group,GMC,Yukon XL 1500,2012,Turquoise,85313
949,2022-08-06,Wilderman-Orn,Volvo,V40,2003,Puce,50922
950,2018-08-03,Ondricka-Streich,Volkswagen,Eos,2009,Puce,85231
951,2019-09-16,"Hills, Volkman and Kulas",Toyota,Land Cruiser,2000,Indigo,83991
952,2022-12-06,"O'Hara, Bahringer and Wintheiser",Dodge,Caravan,1995,Indigo,12325
953,2019-01-23,"Olson, Marquardt and Hartmann",Mercedes-Benz,SL-Class,1997,Maroon,84214
954,2021-06-08,Veum Inc,Infiniti,G,2000,Aquamarine,95649
955,2021-07-23,Deckow-Hahn,Mitsubishi,Challenger,1998,Yellow,91807
956,2019-03-31,"Homenick, Fahey and Carter",GMC,Savana 3500,2003,Crimson,25791
957,2018-02-18,Considine and Sons,Eagle,Talon,1998,Maroon,26286
958,2018-07-02,"Wisozk, Turcotte and Swaniawski",Hyundai,Tucson,2012,Orange,75433
959,2019-12-08,Oberbrunner Group,Dodge,Intrepid,1994,Crimson,41735
960,2018-04-22,"Cummerata, Carroll and Prohaska",Lexus,LX,2013,Indigo,85684
961,2019-09-16,Rippin Group,Toyota,Sequoia,2001,Pink,33846
962,2022-04-17,Gottlieb Inc,Chevrolet,Beretta,1992,Khaki,85582
963,2018-03-22,Hilpert Inc,Mitsubishi,Endeavor,2008,Teal,34469
964,2019-01-23,"Dicki, Wiegand and Stark",Lexus,GS,2009,Fuscia,13889
965,2018-10-10,Batz Group,Hyundai,Accent,2011,Maroon,17187
966,2019-04-26,Kihn-Wilkinson,Volkswagen,Fox,1990,Pink,96679
967,2021-10-05,"Hintz, Howe and Jacobi",Panoz,Esperante,2008,Crimson,56771
968,2022-01-16,Schroeder LLC,Maserati,Quattroporte,2010,Teal,43927
969,2021-08-12,"Baumbach, Buckridge and Cummings",Mercury,Sable,1993,Mauv,46218
970,2018-01-07,Lesch-Lueilwitz,Toyota,Avalon,2011,Crimson,57809
971,2018-10-14,"Flatley, Kuvalis and Waters",Nissan,Pathfinder,2006,Crimson,21631
972,2019-11-27,Hauck-Bogisich,Toyota,Sienna,2001,Purple,66024
973,2019-04-23,"O'Reilly, Rogahn and McClure",Volkswagen,Cabriolet,2002,Blue,93628
974,2020-05-25,Mohr Inc,Nissan,Maxima,1994,Mauv,39147
975,2018-12-22,Veum LLC,Land Rover,Range Rover,1998,Crimson,63284
976,2022-06-27,Wisoky-Walter,Mercedes-Benz,SLK-Class,2005,Goldenrod,34269
977,2019-07-17,"Hermann, Stark and Simonis",Eagle,Talon,1996,Khaki,72539
978,2018-01-20,Mosciski-Stokes,Volvo,XC70,2003,Orange,36136
979,2021-03-19,"Mante, Hackett and O'Conner",Mitsubishi,Eclipse,1992,Goldenrod,62418
980,2018-05-28,Russel and Sons,Ford,F-Series,1987,Goldenrod,86236
981,2019-05-27,"Crona, Bergnaum and Howe",Volkswagen,New Beetle,2003,Aquamarine,37740
982,2018-11-21,Frami LLC,Hyundai,Tucson,2006,Khaki,30769
983,2022-05-22,"Wiza, Kertzmann and Predovic",Volvo,V70,2003,Red,91600
984,2021-05-25,Sporer Group,Chevrolet,Express 3500,2004,Puce,92138
985,2022-12-21,Considine-Grant,Subaru,Tribeca,2009,Fuscia,13806
986,2018-04-14,Mann-Glover,GMC,3500,1992,Pink,22566
987,2022-12-27,"Waelchi, Metz and Kirlin",Cadillac,Escalade,2002,Turquoise,39294
988,2022-11-07,Runte and Sons,Toyota,Prius,2003,Orange,37990
989,2018-01-23,Hudson-Nikolaus,Cadillac,DeVille,1994,Turquoise,40642
990,2022-01-08,Dietrich-Kassulke,Mercury,Cougar,2001,Green,67277
