id,date_purchased,company,car_make,car_model,car_year,car_color,purchase_price
663,2021-12-01,"Spencer, McClure and Doyle",Pontiac,Grand Am,1988,Turquoise,70385
664,2018-10-10,"Beahan, Spencer and Funk",Bentley,Continental Super,2010,Goldenrod,42819
665,2019-12-13,"Kuvalis, Schuppe and Christiansen",GMC,Vandura 3500,1992,Mauv,48897
666,2023-05-06,Stiedemann LLC,Chevrolet,Astro,1992,Violet,88057
667,2021-07-09,"Cummerata, Rodriguez and Powlowski",Lexus,LX,2006,Pink,17225
668,2020-10-04,"Orn, Denesik and White",Pontiac,Grand Prix,1963,Orange,64773
669,2021-05-04,Bernier LLC,Nissan,Xterra,2010,Puce,19096
670,2021-10-03,Langworth and Sons,MINI,MINI,2002,Violet,33687
671,2019-09-11,Rice-Auer,Hyundai,Tiburon,2008,Orange,96633
672,2022-08-22,Leannon Inc,Ford,Tempo,1985,Goldenrod,61396
673,2021-11-03,Mills-Schmeler,Porsche,911,1994,Pink,20077
674,2020-06-28,Klein-Raynor,Mitsubishi,Chariot,1987,Red,17049
675,2019-11-07,Moen-Reichel,Dodge,Neon,2003,Khaki,90101
676,2020-11-03,"Larkin, Wiegand and O'Connell",Volkswagen,Type 2,1986,Mauv,39370
677,2023-04-28,Reilly and Sons,Mercury,Cougar,1994,Red,31820
678,2019-07-18,Bernhard LLC,Infiniti,QX,2001,Puce,55849
679,2019-07-12,Mohr Inc,Honda,Civic,2000,Puce,18028
680,2019-06-08,Gerlach-Price,Acura,SLX,1998,Puce,69676
681,2022-03-24,Bailey-Littel,Chevrolet,Venture,1999,Purple,85347
682,2019-07-16,Nolan-Borer,Mercury,Milan,2010,Purple,37747
683,2018-12-25,"Kessler, Luettgen and Leannon",Cadillac,DeVille,1994,Orange,21504
684,2020-03-04,Ernser Inc,BMW,1 Series,2011,Crimson,72636
685,2020-01-12,Mayert LLC,Chrysler,LeBaron,1993,Green,80412
686,2022-05-13,"O'Kon, Kerluke and Heathcote",Chevrolet,Express 2500,2000,Indigo,17045
687,2019-09-30,Veum-Block,Audi,S4,2001,Turquoise,15308
688,2021-10-02,Bernhard and Sons,Land Rover,Range Rover,2007,Crimson,66905
689,2020-01-26,Kiehn-Mohr,Jaguar,XJ Series,1994,Fuscia,83756
690,2021-10-02,Swaniawski Group,Subaru,Forester,1998,Orange,57500
691,2023-02-11,Lindgren and Sons,GMC,3500 Club Coupe,1994,Fuscia,61415
692,2023-03-08,"Schmeler, O'Keefe and Purdy",Acura,CL,2003,Puce,17784
693,2022-09-07,"Schaden, Bergstrom and Bernier",Saturn,Aura,2008,Purple,42930
694,2020-05-04,Larkin-Lesch,Geo,Prizm,1993,Orange,40802
695,2019-01-28,"Collins, Streich and Rodriguez",Toyota,4Runner,1996,Indigo,27491
696,2022-09-12,Dietrich Inc,Ford,Club Wagon,1995,Purple,77144
697,2020-01-03,Bahringer LLC,Toyota,Celica,2001,Red,20586
698,2022-09-21,Moen-Witting,Audi,A4,2002,Orange,66458
699,2020-11-28,Dickinson Group,Lamborghini,Diablo,1992,Violet,89586
700,2021-04-15,Daugherty Inc,GMC,Sierra 3500,2000,Maroon,16549
701,2021-05-01,Paucek-Tillman,Chevrolet,Astro,2004,Aquamarine,80908
702,2022-12-06,"Quitzon, Green and Schowalter",Chevrolet,Colorado,2007,Maroon,67077
703,2018-05-24,Ritchie Group,Chevrolet,Silverado 3500,2010,Blue,56614
704,2021-10-02,"Kutch, Nolan and Murazik",Nissan,300ZX,1992,Violet,63242
705,2019-04-02,"Hand, Kertzmann and Considine",BMW,X3,2009,Indigo,95309
706,2022-12-11,Cremin and Sons,BMW,M3,2012,Indigo,55410
707,2021-02-28,Frami Group,Jensen,Interceptor,1966,Goldenrod,42001
708,2020-02-03,"Jenkins, Kohler and Roob",GMC,3500 Club Coupe,1994,Goldenrod,47951
709,2018-09-22,Walker-Hudson,Chevrolet,Suburban 2500,2010,Mauv,23909
710,2021-09-02,"O'Hara, Williamson and Marquardt",Hummer,H1,2004,Blue,89812
711,2019-02-14,Abernathy-Morar,Mitsubishi,Eclipse,2010,Goldenrod,96858
712,2023-04-16,Oberbrunner-Labadie,Volkswagen,GTI,1988,Turquoise,65150
713,2021-08-18,Keeling Group,Mercury,Marquis,1986,Teal,66391
714,2022-02-09,Spinka Inc,Lexus,LS,2007,Khaki,10431
715,2018-10-30,"Klein, Abernathy and Thiel",Chevrolet,G-Series 2500,1998,Red,72909
716,2018-06-06,Lehner-Carter,Chrysler,Sebring,2000,Khaki,41679
717,2020-03-22,Wilkinson-Crona,Ford,Th!nk,2002,Mauv,23886
718,2020-11-30,"Hintz, Wintheiser and Greenholt",Audi,TT,2005,Mauv,28852
719,2020-05-25,"D'Amore, Little and Grimes",Suzuki,Daewoo Lacetti,2006,Goldenrod,66952
720,2021-04-19,Halvorson-Hegmann,Mercedes-Benz,C-Class,2006,Green,94973
721,2021-09-07,Lang-Greenholt,Chrysler,Town & Country,2002,Maroon,95801
722,2018-03-04,Larkin Inc,Mitsubishi,RVR,1993,Indigo,81444
723,2022-12-14,Goyette-Lockman,Jaguar,XJ Series,1992,Yellow,31316
724,2021-05-02,"Bahringer, Pfannerstill and Stracke",Buick,Rendezvous,2002,Indigo,68484
725,2018-11-16,"Spinka, Weber and Harber",Mercury,Cougar,2000,Teal,30583
726,2022-05-29,Abernathy-Pagac,Chevrolet,Silverado 2500,2007,Yellow,10274
727,2022-09-27,"Labadie, Johnston and Von",Mercedes-Benz,Sprinter,2011,Turquoise,37585
728,2020-03-05,Kohler-Mosciski,Toyota,Previa,1997,Indigo,83432
729,2021-11-10,"Swaniawski, Bergnaum and Torphy",Volkswagen,Fox,1992,Blue,69088
730,2021-02-02,"McClure, Swift and Hermann",Ford,Crown Victoria,1995,Teal,24134
731,2018-10-19,"Schinner, Reichel and Carter",Volkswagen,GTI,2006,Purple,72411
732,2018-02-18,Hilll-Cremin,Spyker,C8 Spyder Wide Body,2004,Fuscia,54575
733,2020-10-19,Kris-Schumm,Mercedes-Benz,E-Class,1992,Pink,25228
734,2019-05-10,Gerhold-Turner,Buick,Century,2000,Aquamarine,72018
735,2019-03-02,Cummerata-Feil,Audi,5000CS,1988,Red,24910
736,2019-08-10,Schamberger-Durgan,Nissan,Pathfinder,2008,Indigo,13648
737,2018-06-05,"Zieme, Grant and Roberts",Ford,Econoline E150,1994,Mauv,57143
738,2018-09-05,Smitham LLC,Honda,del Sol,1994,Mauv,64464
739,2022-01-17,Gottlieb-Satterfield,Hyundai,Azera,2012,Fuscia,78199
740,2018-01-28,"Kiehn, Bartoletti and Ferry",Cadillac,CTS-V,2010,Aquamarine,88435
741,2018-03-23,Yundt-O'Hara,Chevrolet,Avalanche 1500,2005,Purple,77748
742,2020-12-28,Labadie-Cummings,Subaru,Leone,1985,Khaki,16473
743,2018-09-01,Bayer-O'Hara,Toyota,Land Cruiser,1996,Indigo,40890
744,2023-01-29,"Rau, Grady and Kunde",Honda,Fit,2012,Turquoise,50820
745,2018-11-27,"Nitzsche, Cormier and Green",Hyundai,Santa Fe,2006,Teal,98519
746,2019-12-28,"Bartoletti, D'Amore and McCullough",GMC,Safari,2003,Aquamarine,70315
747,2018-04-12,Kerluke-Legros,Ford,E250,2007,Indigo,91532
748,2023-01-03,"Kreiger, Lowe and Schoen",Volvo,S80,2004,Teal,40965
749,2018-12-09,Pacocha Group,Nissan,Sentra,2006,Green,97062
750,2019-12-26,Reichert-Bosco,Aston Martin,Vantage,2010,Green,52927
751,2021-12-30,Schamberger-Kulas,Chrysler,Concorde,2001,Khaki,67860
752,2020-07-31,"Mann, Runte and Wolff",Honda,Accord,1987,Violet,24288
753,2020-10-09,Walsh Inc,Nissan,Rogue,2008,Fuscia,27372
754,2021-05-14,"Labadie, Cassin and Bauch",Ford,Escape,2012,Fuscia,13255
755,2022-06-07,Beier Inc,Honda,Accord,1997,Teal,82146
756,2022-03-13,"Gleichner, Quigley and Flatley",Ford,Country,1967,Orange,50068
757,2019-10-22,Windler-Herzog,Ford,LTD Crown Victoria,1984,Puce,44168
758,2021-03-22,"Kohler, Blanda and Konopelski",Chevrolet,Malibu Maxx,2006,Green,51850
759,2023-03-07,"Nienow, Hirthe and Wiegand",Mazda,626,1988,Red,34698
760,2019-01-27,Rogahn Group,GMC,Rally Wagon G2500,1995,Blue,33127
761,2019-05-14,Steuber and Sons,GMC,Terrain,2011,Pink,74078
762,2023-04-08,Haley-Berge,Saturn,S-Series,1992,Orange,29271
763,2021-11-29,"Gusikowski, Blick and Kilback",Chevrolet,Tahoe,1998,Indigo,27640
764,2021-12-06,Wisoky LLC,Dodge,Viper RT/10,1994,Yellow,21393
765,2020-02-20,Terry-Haley,Ford,Econoline E350,1993,Blue,71072
766,2018-07-09,Walter-Swift,Chrysler,Pacifica,2005,Yellow,28418
767,2022-01-28,"Buckridge, Bogan and Medhurst",Aston Martin,Vantage,2006,Maroon,18416
768,2021-12-16,Armstrong-Stamm,Mercedes-Benz,Sprinter 2500,2012,Blue,37865
769,2018-01-04,Waters and Sons,Buick,Skylark,1986,Blue,54270
770,2020-05-17,"Sanford, Kirlin and Heller",Volkswagen,Golf,2003,Green,29215
771,2022-03-09,Batz-Purdy,Maserati,Biturbo,1985,Red,53374
772,2020-04-01,Reichert-Abernathy,Subaru,Alcyone SVX,1997,Khaki,93512
773,2018-06-18,Rowe Inc,Pontiac,Torrent,2008,Purple,46070
774,2021-07-24,Welch LLC,Isuzu,Oasis,1996,Crimson,84245
775,2023-01-08,"Kris, Emard and Kuhlman",Kia,Rio,2006,Yellow,69521
776,2020-12-05,Walker Inc,Chrysler,LHS,1995,Red,87956
777,2022-05-16,"Fisher, Tillman and Cole",BMW,5 Series,1992,Violet,93171
778,2022-12-15,Ebert-Weber,Ford,F150,2008,Blue,74747
779,2019-11-22,"Dooley, Schowalter and Hamill",Porsche,928,1994,Red,85527
780,2021-07-01,Sipes LLC,Maserati,Quattroporte,2008,Khaki,24062
781,2019-03-04,"Bode, Rodriguez and Wiza",MINI,Clubman,2012,Teal,61560
782,2022-10-10,Sawayn LLC,Mitsubishi,3000GT,1992,Pink,94402
783,2021-12-08,"Parisian, Roberts and Spencer",Mazda,B-Series,1999,Red,89124
784,2022-10-14,Fadel-Wolf,Dodge,Avenger,1998,Indigo,13775
785,2021-07-14,"Mann, Welch and McCullough",Pontiac,G6,2008,Blue,83951
786,2020-10-07,Douglas-Rath,Oldsmobile,Bravada,2002,Turquoise,88292
787,2019-08-30,Gorczany-Beahan,Dodge,Neon,1999,Violet,12553
788,2022-07-30,Daugherty LLC,Lexus,RX,2012,Aquamarine,62135
789,2022-03-26,"Schumm, Pollich and Olson",Mercury,Cougar,1997,Pink,46809
790,2018-08-28,Ledner-O'Kon,Nissan,240SX,1992,Purple,91676
791,2022-02-28,Upton-Rohan,Shelby,GT350,1969,Mauv,11881
792,2018-09-27,Stiedemann-Lubowitz,Jaguar,XJ Series,1996,Maroon,88159
793,2020-10-22,Erdman LLC,Honda,Ridgeline,2007,Maroon,92651
794,2019-05-08,"Koch, Prosacco and Stanton",BMW,M,2000,Turquoise,50372
795,2020-08-03,Collins-Stark,Ford,F-Series,2009,Turquoise,77240
796,2021-03-18,Corkery-Gerhold,Lexus,LX,2004,Mauv,75774
797,2020-02-13,Legros-Oberbrunner,Mitsubishi,Space,1984,Purple,48782
798,2020-08-09,"Powlowski, Blick and Nolan",Audi,A6,2000,Red,42760
799,2021-04-18,"Graham, Koepp and Walsh",Infiniti,G,2009,Yellow,47731
800,2019-11-21,Buckridge Group,Hyundai,Santa Fe,2002,Red,19243
801,2022-07-31,Gislason-Kozey,Lamborghini,Countach,1987,Blue,87741
802,2018-08-27,Bailey-Dietrich,Renault,Alliance,1983,Green,58402
803,2019-04-01,"Dietrich, Legros and Schulist",Volkswagen,Golf,1993,Indigo,65492
804,2019-01-03,Zieme LLC,Chevrolet,Suburban 2500,2005,Teal,95445
805,2019-06-05,"Rogahn, Lemke and VonRueden",GMC,1500 Club Coupe,1996,Goldenrod,21276
806,2018-12-12,"Hudson, Berge and Crist",Mazda,B-Series,2000,Green,89497
807,2022-09-10,"Heathcote, Funk and Schimmel",Plymouth,Neon,1998,Mauv,26012
808,2018-05-17,McDermott-Sauer,Chevrolet,2500,1997,Violet,90156
809,2020-09-12,Hintz-Sawayn,Chevrolet,1500,1997,Fuscia,43013
810,2019-06-30,"Goyette, D'Amore and Durgan",BMW,Z4,2012,Pink,46782
811,2019-12-07,"Jast, White and Lockman",Isuzu,Trooper,1998,Indigo,88580
812,2021-08-28,"Kunde, Kuhn and Christiansen",Toyota,Celica,1997,Goldenrod,83283
813,2019-01-02,Gerhold LLC,Volkswagen,Cabriolet,1988,Red,36384
814,2022-06-26,"Connelly, Osinski and Pouros",Chevrolet,3500,1993,Teal,48967
815,2018-01-11,"Weissnat, Hayes and O'Hara",Cadillac,DeVille,1994,Khaki,15064
816,2022-02-16,"Fahey, Trantow and Kuphal",Nissan,Sentra,1992,Maroon,83152
817,2018-07-30,Goldner-King,Chevrolet,HHR,2007,Yellow,23598
818,2018-01-09,Fisher-Sipes,Suzuki,SJ,1989,Goldenrod,80870
819,2021-05-28,"Miller, Grimes and Flatley",Isuzu,Hombre,2000,Violet,70134
820,2020-03-25,Hammes-Cronin,Toyota,Land Cruiser,2003,Pink,62032
821,2018-09-03,Rogahn Inc,Dodge,Aspen,1976,Green,89023
822,2019-07-05,Herzog-Crist,Toyota,Tundra,2000,Mauv,39937
823,2020-06-09,Fahey-Cremin,Ford,Thunderbird,1972,Aquamarine,72383
824,2022-07-14,"Bartell, Muller and Von",Mercedes-Benz,C-Class,1998,Turquoise,71884
825,2021-12-04,Moen LLC,Chrysler,300M,2001,Orange,59728
826,2018-09-18,Collins and Sons,Ford,Probe,1995,Goldenrod,77457
827,2019-09-21,"Lubowitz, Rolfson and Breitenberg",Chevrolet,Corvette,1975,Puce,36700
828,2021-09-23,"Rempel, Windler and Heaney",Lexus,GS,2006,Maroon,56689
829,2022-04-11,"Collins, Wolf and O'Hara",Mercedes-Benz,S-Class,1991,Maroon,60665
830,2021-12-28,Thompson-Lind,Subaru,Forester,2008,Red,71811
831,2021-10-04,Lakin-Abernathy,Geo,Metro,1993,Green,51384
832,2023-02-16,"McLaughlin, Friesen and Sawayn",GMC,2500 Club Coupe,1995,Pink,71828
833,2018-09-23,"Cummerata, Kuhic and Mante",Volvo,S80,2010,Orange,76986
834,2019-12-12,Kris and Sons,Mitsubishi,Diamante,1992,Orange,78332
835,2021-06-23,"Ward, Kozey and Feil",Acura,NSX,1999,Indigo,97883
836,2019-10-21,Walsh-Ebert,BMW,X5,2002,Indigo,68355
837,2021-10-26,"Streich, Lebsack and Hermann",Mazda,Mazdaspeed 3,2007,Orange,77191
838,2022-10-23,"Murray, Dickens and Little",GMC,Savana 3500,2004,Turquoise,25803
839,2020-05-05,"Crona, Heathcote and Hegmann",Chevrolet,Express,2006,Yellow,96290
840,2023-03-09,Johns-Streich,Mitsubishi,Montero Sport,1997,Crimson,19920
841,2018-09-11,"Schamberger, Terry and Herzog",Dodge,Dakota,2010,Violet,29355
842,2021-06-07,Baumbach Group,Dodge,Intrepid,1999,Yellow,18243
843,2018-05-19,Cartwright-Christiansen,Toyota,Solara,2003,Mauv,90581
844,2021-12-09,Lubowitz-Wolff,Buick,Regal,1986,Maroon,19254
845,2022-05-20,"McKenzie, Lindgren and Ondricka",Chevrolet,Express,2006,Pink,68713
846,2020-06-12,"Schinner, Kemmer and Funk",Saturn,L-Series,2000,Aquamarine,37595
847,2020-04-11,Connelly Group,Scion,tC,2007,Crimson,72539
848,2022-08-26,Mraz-Conroy,Ford,Econoline E250,2000,Yellow,76130
849,2018-02-14,"Metz, Casper and Buckridge",Infiniti,G37,2011,Red,30549
850,2018-01-07,"Glover, Jerde and Sawayn",Eagle,Talon,1991,Khaki,42087
851,2018-12-29,"Zemlak, Nicolas and Bradtke",Ford,Bronco II,1990,Orange,11910
852,2022-05-09,"Tillman, Mosciski and Considine",Infiniti,G,1995,Fuscia,32632
853,2022-09-23,Kutch Group,Chrysler,300,2006,Fuscia,65065
854,2021-04-01,Monahan-MacGyver,Saturn,VUE,2002,Violet,94448
855,2018-09-08,"Kirlin, Emard and Halvorson",Toyota,RAV4,2005,Indigo,16354
856,2018-03-18,"Kris, Simonis and Hammes",Chrysler,300M,2004,Maroon,94013
857,2019-02-22,"Schaden, Cormier and Moore",Acura,TL,2005,Pink,66572
858,2020-02-27,"Littel, Rau and Sauer",Mitsubishi,Lancer Evolution,2006,Maroon,11720
859,2022-07-15,Bogan and Sons,GMC,2500 Club Coupe,1995,Orange,23506
860,2019-01-11,Kessler Group,Suzuki,Verona,2005,Green,60163
861,2021-03-04,Franecki-Jakubowski,Isuzu,Space,1993,Red,11476
862,2018-12-01,Walker-Schroeder,Pontiac,Grand Prix,2002,Orange,25719
863,2021-05-16,Wilkinson-White,Dodge,Stealth,1995,Orange,61203
864,2019-09-09,Quigley-Durgan,Acura,MDX,2004,Red,24143
865,2020-04-30,Bergstrom-Roberts,Corbin,Sparrow,1999,Crimson,12634
866,2018-03-05,"Harvey, Kreiger and Beier",Chevrolet,HHR,2007,Khaki,52670
867,2018-01-25,Green LLC,Honda,Ridgeline,2006,Pink,26993
868,2021-06-26,Lemke Group,Dodge,Ram Van B350,1994,Pink,72672
869,2019-09-14,"O'Kon, Beer and Johnson",Chevrolet,Avalanche,2011,Pink,92369
870,2019-03-27,Hayes and Sons,Mazda,MX-6,1995,Puce,42193
871,2018-03-18,Bergstrom-Breitenberg,Dodge,Ram 3500,1997,Puce,30176
872,2018-12-03,"Reinger, Carter and Luettgen",Toyota,Supra,1996,Green,82415
873,2019-06-02,Schuppe-Zboncak,Dodge,Ram 2500,1996,Blue,19376
874,2018-02-14,"Dooley, Spencer and McKenzie",Jaguar,S-Type,2000,Fuscia,59202
875,2018-12-26,"Emmerich, Walsh and Lebsack",Chevrolet,Suburban 2500,2003,Orange,88931
876,2020-11-08,"Altenwerth, Rodriguez and Parisian",Jaguar,XF,2012,Yellow,38836
877,2020-06-10,Smitham-Gutmann,Cadillac,Catera,1999,Green,13615
878,2022-07-20,"Berge, Barton and Mante",GMC,Savana,2012,Red,68138
879,2022-11-02,Boehm-Blick,Saturn,VUE,2002,Khaki,37991
880,2020-03-27,Quitzon-Barrows,Infiniti,I,2002,Indigo,92210
881,2018-06-01,Roberts-Berge,Subaru,Outback,2000,Puce,95471
882,2021-03-15,Ledner-Hudson,GMC,1500,1995,Pink,31823
883,2019-01-26,Hodkiewicz LLC,Land Rover,Range Rover,1990,Blue,53006
884,2022-10-09,Marquardt-Aufderhar,Land Rover,LR2,2011,Orange,71038
885,2022-11-04,"Yundt, Halvorson and Gerhold",Hyundai,Sonata,1999,Khaki,50041
886,2020-10-25,Glover and Sons,Buick,LeSabre,1992,Mauv,23066
887,2022-03-09,Boehm-Heidenreich,Nissan,Rogue,2008,Green,84279
888,2020-12-18,"Grimes, Doyle and Zemlak",Ford,Econoline E250,2002,Pink,34445
889,2021-09-11,Nolan LLC,Buick,Regal,1990,Aquamarine,58869
890,2018-02-01,"Abshire, Hudson and Murray",Buick,LeSabre,2001,Blue,57980
891,2022-12-22,"Gerhold, O'Connell and Powlowski",Ford,Festiva,1992,Orange,69260
892,2022-06-27,Kiehn LLC,Volvo,V70,2007,Blue,69337
893,2020-11-30,Gorczany-Schoen,Dodge,Caravan,2010,Yellow,92078
894,2020-10-11,Boyle-Cummings,Mazda,Miata MX-5,2001,Blue,62105
895,2020-12-22,Wintheiser-Lemke,Mercedes-Benz,M-Class,2006,Orange,47362
896,2018-03-14,Botsford LLC,Ford,Probe,1993,Teal,70488
897,2020-02-05,"Mayer, Nikolaus and Fay",Ford,LTD Crown Victoria,1984,Blue,94171
898,2021-04-24,Rath-Goyette,Ford,Explorer Sport Trac,2008,Teal,59836
899,2022-02-28,Bernhard-Koepp,Ford,Bronco II,1985,Maroon,35655
900,2018-08-25,"Monahan, Brakus and Leffler",Jeep,Wrangler,2002,Red,63013
901,2022-01-30,"Lockman, Rice and Kiehn",Dodge,Stratus,2003,Aquamarine,61502
902,2021-05-26,"Jacobson, Oberbrunner and Bernier",Mitsubishi,Eclipse,2007,Crimson,26429
903,2020-11-02,Mraz-Ortiz,Audi,A4,2008,Yellow,84789
904,2018-11-17,Conroy-Jones,Oldsmobile,98,1995,Indigo,75905
905,2021-02-20,Wisozk-Kulas,Lincoln,Mark LT,2008,Blue,94197
906,2021-03-25,"Cassin, Kuhic and Gottlieb",Chevrolet,Equinox,2010,Indigo,56889
907,2020-12-16,Wyman-Nader,Ford,Explorer Sport Trac,2001,Teal,21179
908,2021-05-15,Waelchi-Jacobson,Honda,Civic,1995,Crimson,40458
909,2021-05-21,Kertzmann-Schmitt,BMW,545,2004,Puce,13627
910,2019-09-01,Blanda-Sawayn,Pontiac,Firebird,1995,Mauv,66959
911,2019-08-02,"Bins, Rempel and Rau",Audi,200,1989,Maroon,76892
912,2021-08-26,Volkman-Kovacek,Ford,Probe,1992,Indigo,31840
913,2023-03-06,"Balistreri, Turcotte and Kerluke",Chevrolet,Blazer,2004,Aquamarine,45955
914,2018-04-02,Lynch Inc,Aptera,Type-1h,2010,Turquoise,23351
915,2022-10-19,"Kulas, Hagenes and Goldner",Maserati,GranTurismo,2011,Teal,62294
916,2018-05-04,"Schumm, Borer and Kerluke",Saab,900,1997,Puce,40745
917,2021-03-29,Moen and Sons,Chevrolet,Suburban 1500,1998,Puce,63087
918,2022-05-17,Nicolas-Schowalter,Nissan,Versa,2011,Red,44859
919,2018-02-03,Dietrich LLC,Dodge,Challenger,2008,Purple,64719
920,2021-08-28,"Walker, Heller and Leffler",GMC,2500,1999,Green,46064
921,2022-11-13,Beatty Group,Kia,Sportage,2012,Khaki,82338
922,2019-08-31,"Raynor, Murazik and Heidenreich",Land Rover,Freelander,2002,Blue,61538
923,2019-03-05,Parisian LLC,GMC,Sierra 3500,2012,Red,79692
924,2019-12-14,Schowalter and Sons,Hyundai,Santa Fe,2001,Purple,20279
925,2020-03-22,Kunde Inc,Chevrolet,Express 3500,2000,Blue,53862
926,2020-11-23,"Lehner, Hudson and Pouros",Pontiac,Turbo Firefly,1990,Indigo,26376
927,2018-11-07,"Crooks, Friesen and Kshlerin",Pontiac,Vibe,2006,Orange,72027
928,2021-02-09,Marks-Hintz,Toyota,Corolla,2004,Turquoise,58854
929,2019-06-28,Schmidt LLC,Pontiac,Firebird,1999,Teal,74719
930,2020-05-26,Stokes-Wisoky,Suzuki,SJ,1989,Khaki,49781
931,2022-11-25,"Marks, Kuhlman and Hauck",Mazda,Tribute,2004,Khaki,17217
932,2020-06-05,Rice LLC,Eagle,Talon,1994,Khaki,95452
933,2023-02-08,"Durgan, Hodkiewicz and Kozey",Lamborghini,Gallardo,2012,Maroon,71717
934,2021-01-18,"Rempel, Lubowitz and O'Connell",Chevrolet,Prizm,2000,Fuscia,90747
935,2020-09-19,D'Amore-Bailey,Mazda,B-Series,2003,Blue,81959
936,2020-08-30,Dickinson-Emard,Ford,LTD Crown Victoria,1985,Crimson,24338
937,2021-04-09,"Orn, Carter and Swift",Porsche,Cayenne,2005,Blue,72181
938,2019-07-25,Hoeger-Runte,Dodge,Neon,2001,Orange,38221
939,2020-04-30,Torp LLC,Pontiac,Bonneville,2004,Khaki,98149
940,2020-05-28,"Schumm, Jacobson and Douglas",Acura,TL,2008,Maroon,67858
941,2020-09-13,"Moen, Ankunding and Mills",Volkswagen,GTI,2006,Violet,74048
942,2021-02-10,"Jenkins, Howe and Trantow",Kia,Sorento,2007,Aquamarine,92698
943,2018-07-26,Medhurst Group,BMW,X3,2010,Aquamarine,76142
944,2022-05-10,Carter-Okuneva,Mitsubishi,Truck,1987,Goldenrod,52679
945,2023-01-06,Hamill Group,Ford,Taurus,2007,Khaki,57606
946,2019-07-25,"Ryan, Pfannerstill and Reilly",Lotus,Elan,1990,Crimson,52377
947,2018-09-17,Emard LLC,Ferrari,California,2010,Purple,32910
948,2018-09-19,Jacobs-Crooks,Ford,F-Series,1990,Crimson,74011
949,2022-09-29,Hyatt-Will,Chevrolet,Silverado 1500,2001,Indigo,99074
950,2018-12-27,Gutkowski-Weimann,Dodge,Grand Caravan,1992,Teal,54527
951,2022-07-09,Bergstrom Inc,Ford,F350,2002,Khaki,28179
952,2018-04-25,Bruen and Sons,Volvo,S80,2005,Fuscia,70863
953,2020-07-04,Beatty Inc,Chevrolet,Aveo,2009,Orange,81940
954,2022-09-17,Gottlieb-Shields,GMC,Envoy XL,2006,Yellow,71320
955,2021-01-16,"Murray, Walker and Bergnaum",BMW,3 Series,2005,Turquoise,70836
956,2019-06-15,Bogisich-Williamson,Volkswagen,Touareg,2005,Purple,52854
957,2018-09-22,"Von, Auer and Yost",Buick,Regal,1999,Aquamarine,25915
958,2022-10-06,Armstrong-Lehner,Chevrolet,Malibu,1998,Yellow,27279
959,2021-08-19,"Cassin, Gerhold and Hilpert",Mercedes-Benz,CLK-Class,2005,Orange,11535
960,2020-10-16,Heller-Russel,Chrysler,Town & Country,2004,Violet,50929
961,2018-02-12,Schroeder-Stracke,Toyota,Solara,2008,Crimson,52394
962,2023-02-07,Parker Group,Volkswagen,GLI,2009,Red,18672
963,2018-07-06,Conn-Reinger,Saab,9000,1992,Pink,85370
964,2018-02-10,Kling and Sons,Cadillac,STS,2010,Orange,82521
965,2020-04-25,"Stracke, Crooks and Ryan",Nissan,Maxima,1995,Yellow,92377
966,2018-02-11,Veum LLC,Oldsmobile,Toronado,1966,Orange,58208
967,2022-08-27,Adams-Carroll,Mazda,MPV,1998,Mauv,49502
968,2021-11-19,Conn Group,Lincoln,Navigator,2007,Mauv,45702
969,2018-11-21,"Jast, Stehr and Crona",Dodge,Spirit,1994,Puce,33379
970,2020-12-23,"Adams, Erdman and Sauer",Buick,Century,1989,Orange,27657
971,2018-03-19,"Klein, Blick and Goodwin",Mazda,CX-5,2013,Indigo,72239
972,2019-11-02,Schulist-Lind,Chevrolet,Monte Carlo,1999,Goldenrod,11663
973,2020-05-08,"Larson, Ullrich and Dickinson",Suzuki,SX4,2007,Yellow,92899
974,2022-05-24,"Paucek, Deckow and Heller",Lincoln,Town Car,2007,Green,23696
975,2018-11-24,Bahringer Group,Land Rover,Discovery,2011,Turquoise,54687
976,2021-10-05,Graham Group,Chevrolet,Impala,1995,Red,68379
977,2022-05-01,Beier Group,Audi,S6,2008,Mauv,86454
978,2020-01-18,Kihn-Prosacco,Infiniti,G37,2009,Pink,96907
979,2019-02-12,"Altenwerth, Hauck and Wisozk",Pontiac,Sunbird,1985,Violet,24544
980,2018-02-24,"Bechtelar, Auer and Quigley",Ford,Crown Victoria,1998,Teal,36410
981,2020-08-09,Kohler-Veum,Chrysler,Sebring,1999,Teal,73015
982,2018-12-23,Harvey-Murazik,Buick,Rendezvous,2005,Teal,52222
983,2022-04-22,Bednar Group,BMW,M,2000,Green,23238
984,2020-12-16,Hauck-Hilll,Mitsubishi,Excel,1987,Mauv,47702
985,2018-12-02,Trantow Group,Mercury,Grand Marquis,2004,Maroon,25480
986,2022-04-05,"White, Kilback and Kuhic",Mercury,Sable,1991,Red,56449
987,2019-05-04,Murazik Group,Lamborghini,Gallardo,2011,Maroon,20107
988,2018-11-06,"Huel, D'Amore and Adams",Dodge,Durango,2012,Green,79426
989,2020-12-06,"Goyette, Sawayn and Daugherty",Mercedes-Benz,CL-Class,2005,Purple,51083
990,2022-07-08,Nolan-Hand,GMC,Yukon XL 1500,2011,Yellow,21516
991,2023-03-02,Stark Group,Lincoln,Navigator,2005,Puce,10155
992,2020-03-17,VonRueden Inc,Ford,Explorer Sport,2000,Maroon,58211
